序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
9151,question_43_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.34936365691603477,1145,7682,3105750263189504.0,13260602401536.0
9152,question_43_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.39422327525291645,902,8177,3350884896554496.0,14199429214208.0
9153,question_43_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.42482998101233704,751,7784,3208887738617344.0,14083315045632.0
9154,question_43_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.34936365691603477,1145,4382,2335191943813120.0,10797020967936.0
9155,question_43_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.34776044936257045,1162,4596,2555762470069760.0,12199674434304.0
9156,question_43_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.2816768441822567,1307,5164,2934318845337600.0,13734065402624.0
9157,question_43_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.13571545413176966,863,1632,1140002856659968.0,6018859157248.0
9158,question_43_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.42482998101233704,751,1614,1195350855811840.0,6417859818496.0
9159,question_43_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.2816768441822567,1307,2070,1509599695351552.0,7951053567744.0
9160,question_43_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.09985420028836217,853,853,669520332251904.0,3886900860416.0
9161,question_43_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.156598879676351,1387,1387,1452961190688000.0,7567072360960.0
9162,question_43_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.3319136246497725,1209,1209,1184673573965056.0,6305007192064.0
9163,question_44_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7330696962006185,1274,41716,1.1971349907591424e+16,34954189770752.0
9164,question_44_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7330696962006185,1274,41716,1.1971349907591424e+16,34954189770752.0
9165,question_44_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7330696962006185,1274,41716,1.1971349907591424e+16,34954189770752.0
9166,question_44_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.7330696962006185,1274,19061,5751832307198208.0,19484210321408.0
9167,question_44_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.7180886601294445,797,19416,6090283838748928.0,21233166431232.0
9168,question_44_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6424084341874036,1458,22992,8419437188544256.0,29100485990912.0
9169,question_44_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6274242274972641,1417,9677,4025823937882880.0,16332064310016.0
9170,question_44_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.7330696962006185,1274,10942,5169308867867648.0,21671478422272.0
9171,question_44_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6410845735289512,876,9547,4442164943632640.0,18810549424128.0
9172,question_44_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6410845735289512,876,4943,2951003856236800.0,14070277622016.0
9173,question_44_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5287019107036917,1073,5460,3011412299646464.0,14048490215424.0
9174,question_44_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6424084341874036,1458,5740,3623258893562112.0,17011707021568.0
9175,question_44_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.6274242274972641,1417,2364,1877652801952256.0,9935427104512.0
9176,question_44_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.5287019107036917,1073,2947,2423594031561472.0,12272016492288.0
9177,question_44_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.4646465843165868,1447,2937,2228938730624256.0,11091390008832.0
9178,question_44_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.5126307104281475,1150,1150,1096789052113664.0,5955656947968.0
9179,question_44_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.5287019107036917,1073,1073,873148191430144.0,4820143878144.0
9180,question_44_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.48397136781151573,1874,1874,2014275249676032.0,10421847064832.0
9181,question_45_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.7178595146225732,1537,12711,1.3082517786675456e+16,41851720766464.0
9182,question_45_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.7178595146225732,1537,1537,1.3082517786675456e+16,41851720766464.0
9183,question_45_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8060576634853057,1359,1359,1.3082517786675456e+16,41851720766464.0
9184,question_45_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8523098310247968,1269,15125,7935575532448256.0,30013363781632.0
9185,question_45_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8331040647318942,1381,3641,7435773814024192.0,29768604536832.0
9186,question_45_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8067365568331074,1368,1368,7475064109563904.0,28413991201792.0
9187,question_45_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8523098310247968,1269,3504,4590122186929664.0,21317411202304.0
9188,question_45_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8331040647318942,1381,11016,6029034139695616.0,26162615223808.0
9189,question_45_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8056421755563035,1152,1152,5461514199955968.0,23906461160960.0
9190,question_45_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.396650568109312,1515,6650,4156473403864320.0,18443400521728.0
9191,question_45_aime_Qwen3-1.7B_S4,32,2,1,1,1,1.0,0.8331040647318942,1381,1381,2894624507405568.0,15337901555200.0
9192,question_45_aime_Qwen3-1.7B_S4,32,2,1,1,1,1.0,0.7178595146225732,1537,3546,4094048891244032.0,19792124877056.0
9193,question_45_aime_Qwen3-1.7B_S2,32,2,1,1,1,1.0,0.7178595146225732,1537,1537,2381259915016192.0,12691505145088.0
9194,question_45_aime_Qwen3-1.7B_S2,32,2,1,1,1,1.0,0.8056421755563035,1152,1782,1435039491273472.0,7784261080064.0
9195,question_45_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.7067027664110244,1886,3630,2765769792805376.0,13971683237120.0
9196,question_45_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.7067027664110244,1886,1886,1722707180128256.0,9510609740800.0
9197,question_45_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.07920830697264493,1172,1172,978444956027392.0,5744690253568.0
9198,question_45_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.40788981731585117,2825,2825,2841660996986112.0,13915645347072.0
9199,question_46_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8785123799806349,1164,1164,5024212306353408.0,16668956258304.0
9200,question_46_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8140424110640138,627,627,5024212306353408.0,16668956258304.0
9201,question_46_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8752120807896916,821,821,5024212306353408.0,16668956258304.0
9202,question_46_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.7886849582703668,548,548,3337529153339136.0,13392685637632.0
9203,question_46_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8830491343859298,565,565,3217051854714880.0,12670094001152.0
9204,question_46_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8656400182967346,628,1458,3114614813601536.0,12440736793856.0
9205,question_46_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8455775210615721,481,1457,2380427733682432.0,11455519618816.0
9206,question_46_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8435809817139772,557,557,1809502744197120.0,7973647616256.0
9207,question_46_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.7886849582703668,548,548,2035711606862080.0,9362173409792.0
9208,question_46_aime_Qwen3-1.7B_S4,32,2,1,1,1,1.0,0.8140424110640138,627,627,1668816944039168.0,8308444675328.0
9209,question_46_aime_Qwen3-1.7B_S4,32,2,1,1,1,1.0,0.8752440012231886,635,635,1524738941834752.0,7702997530368.0
9210,question_46_aime_Qwen3-1.7B_S4,32,2,1,1,1,1.0,0.8610300701717875,523,523,1266805848749056.0,6107691622144.0
9211,question_46_aime_Qwen3-1.7B_S2,32,2,1,1,1,1.0,0.8766423813813875,676,676,884676046349312.0,4799995243008.0
9212,question_46_aime_Qwen3-1.7B_S2,32,2,1,1,1,1.0,0.8766423813813875,676,676,977093772926208.0,5120214408960.0
9213,question_46_aime_Qwen3-1.7B_S2,32,2,1,1,1,1.0,0.8455775210615721,481,481,666098897854208.0,3590250452992.0
9214,question_46_aime_Qwen3-1.7B_S1,32,2,1,1,1,1.0,0.8610300701717875,523,523,506433794230784.0,2886561909504.0
9215,question_46_aime_Qwen3-1.7B_S1,32,2,1,1,1,1.0,0.8830491343859298,565,565,478941344379904.0,2725280164096.0
9216,question_46_aime_Qwen3-1.7B_S1,32,2,1,1,1,1.0,0.8752440012231886,635,635,628732424873728.0,3483614210048.0
9217,question_47_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6317800737847065,490,18453,4276558125923328.0,14924036743168.0
9218,question_47_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6317800737847065,490,18453,4276558125923328.0,14924036743168.0
9219,question_47_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6317800737847065,490,18453,4276558125923328.0,14924036743168.0
9220,question_47_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6317800737847065,490,10069,3213727983060224.0,12939942609664.0
9221,question_47_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6317800737847065,490,9489,2732645521772544.0,11155834136832.0
9222,question_47_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.5921826977995288,427,10136,3210746285458432.0,13116169997056.0
9223,question_47_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6317800737847065,490,4792,1729273464380672.0,7924536123392.0
9224,question_47_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5045950050417074,352,3968,1350337370812416.0,6523970958848.0
9225,question_47_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5666035709282388,583,4189,1569819298147072.0,7523019605248.0
9226,question_47_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5045950050417074,352,2034,1078581497840896.0,5740113605632.0
9227,question_47_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5935430459236233,357,2786,1789732003773952.0,8937558705152.0
9228,question_47_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5856253669274216,654,2739,1639094206466304.0,8289868604416.0
9229,question_47_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.40011973547815666,528,941,691889796980480.0,3993125678080.0
9230,question_47_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.5935430459236233,357,1040,825142773708288.0,4510027572736.0
9231,question_47_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.34872429640240643,349,1690,1479691227336448.0,7722234386944.0
9232,question_47_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.22913704793177075,558,558,558518327868928.0,3245220794368.0
9233,question_47_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.22913704793177075,558,558,558518327868928.0,3245220794368.0
9234,question_47_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.38015633494843976,1018,1018,1116396349612544.0,6001438738176.0
9235,question_48_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6793202340435436,1212,39982,1.100123784729984e+16,34231394011136.0
9236,question_48_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6793202340435436,1212,39982,1.100123784729984e+16,34231394011136.0
9237,question_48_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6793202340435436,1212,39982,1.100123784729984e+16,34231394011136.0
9238,question_48_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6060498258099105,1597,20237,7121068111743488.0,27136405615872.0
9239,question_48_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6793202340435436,1212,19188,6434038383564288.0,24736368969984.0
9240,question_48_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6196318633746696,1974,20367,7039710866112512.0,26696763287040.0
9241,question_48_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6793202340435436,1212,10147,4721110337502720.0,20590560173568.0
9242,question_48_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6793202340435436,1212,10570,5148382383527936.0,22604697185280.0
9243,question_48_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6793202340435436,1212,10032,4427326239745024.0,18556772263680.0
9244,question_48_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6793202340435436,1212,4589,2518918801340928.0,12272194885888.0
9245,question_48_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.4313897730100064,831,4292,2623089756046592.0,13123375824384.0
9246,question_48_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.4740693794957876,1442,5044,2925535471407360.0,14134916151552.0
9247,question_48_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.4687081220821772,1180,2390,1833838857673984.0,9436267187200.0
9248,question_48_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.25546422083170506,695,1946,1347769027435264.0,7338342029312.0
9249,question_48_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.6060498258099105,1597,2859,2186334478178816.0,10889366093312.0
9250,question_48_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.3279903279587448,1262,1262,1152629369783808.0,6115227145216.0
9251,question_48_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.4687081220821772,1180,1180,1219017073053696.0,6537644739584.0
9252,question_48_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.4740693794957876,1442,1442,1414347755441152.0,7452215482880.0
9253,question_49_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8585016508132818,902,16175,6411930694231552.0,23897283400704.0
9254,question_49_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.8585016508132818,902,15941,6411930694231552.0,23897283400704.0
9255,question_49_aime_Qwen3-1.7B_S32,32,2,1,1,1,1.0,0.7631295148671579,717,12477,6411930694231552.0,23897283400704.0
9256,question_49_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.8585016508132818,902,14180,4073875629033728.0,17234303652608.0
9257,question_49_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.8585016508132818,902,13973,4337468848720896.0,18927206328576.0
9258,question_49_aime_Qwen3-1.7B_S16,32,2,1,1,1,1.0,0.8585016508132818,902,12289,4032002585336320.0,17570300833792.0
9259,question_49_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.8093177018535902,932,7137,2574755428784896.0,12514943881216.0
9260,question_49_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.8585016508132818,902,7110,2598951899762176.0,12120492444928.0
9261,question_49_aime_Qwen3-1.7B_S8,32,2,1,1,1,1.0,0.745243873131534,556,2373,2916353744595200.0,14465057083904.0
9262,question_49_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.7328079824496782,1106,3288,1701583554073088.0,8772576881152.0
9263,question_49_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.7185584490027496,875,3639,1853675983980800.0,9660893405184.0
9264,question_49_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.745243873131534,556,3047,1573917111719680.0,8380959222272.0
9265,question_49_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.2729397995820655,831,1547,1037841103833856.0,5715502193408.0
9266,question_49_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.3335612205216493,869,1727,1404275725513472.0,8100062478592.0
9267,question_49_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.4384861620024423,859,1717,1590070326003712.0,9064528024832.0
9268,question_49_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.8093177018535902,932,932,815958431079680.0,4788058913792.0
9269,question_49_aime_Qwen3-1.7B_S1,32,2,1,1,1,1.0,0.7196949560043296,864,864,761368120025856.0,4236695776768.0
9270,question_49_aime_Qwen3-1.7B_S1,32,2,1,1,1,1.0,0.7196949560043296,864,864,761368120025856.0,4236695776768.0
9271,question_5_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6446069991093026,610,25310,5746186054699776.0,18288799579904.0
9272,question_5_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6446069991093026,610,25310,5746186054699776.0,18288799579904.0
9273,question_5_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6446069991093026,610,25310,5746186054699776.0,18288799579904.0
9274,question_5_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6148397704274152,941,12232,3462185767776512.0,13416450620160.0
9275,question_5_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6240012853491749,856,11848,3248186501530880.0,12352566829568.0
9276,question_5_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6446069991093026,610,13028,3792783192878848.0,14589941662464.0
9277,question_5_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.4833329403098478,788,6593,2732556846928384.0,12415153474304.0
9278,question_5_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5510653558336901,715,6786,2621821624221184.0,11474024330496.0
9279,question_5_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6446069991093026,610,5880,1974699819425536.0,8875064894976.0
9280,question_5_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6446069991093026,610,2875,1452083596905984.0,7385898028544.0
9281,question_5_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6446069991093026,610,2594,1185526612917248.0,5867043291648.0
9282,question_5_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.4373729829172049,671,3168,1715028798461440.0,8730705462528.0
9283,question_5_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.6148397704274152,941,1573,975482340180992.0,5200603089920.0
9284,question_5_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.4411417774931013,694,1330,954015448743168.0,5221162419200.0
9285,question_5_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.4833329403098478,788,1869,1281752142083840.0,6740926741248.0
9286,question_5_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.2803988550706523,1084,1084,1055868190332928.0,5692704571904.0
9287,question_5_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.04951615911062229,804,804,782776696239104.0,4356216356352.0
9288,question_5_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.6446069991093026,610,610,579056787959552.0,3319194540032.0
9289,question_50_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6190602276493082,716,51557,1.923369496170035e+16,54031865228544.0
9290,question_50_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6190602276493082,716,51557,1.923369496170035e+16,54031865228544.0
9291,question_50_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6190602276493082,716,51557,1.923369496170035e+16,54031865228544.0
9292,question_50_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.5886347168854391,1055,27975,1.2819567126220288e+16,41095097238272.0
9293,question_50_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.47541039892806497,1046,27784,1.243660723717888e+16,40399866384640.0
9294,question_50_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6190602276493082,716,23327,9593383329601792.0,33603306315264.0
9295,question_50_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.44497370171796774,986,13389,8629450480378112.0,33307033960704.0
9296,question_50_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.47541039892806497,1046,12939,6851097909246976.0,26577025913088.0
9297,question_50_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5886347168854391,1055,14231,8515615786431488.0,32983499942400.0
9298,question_50_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.4603564480337119,2015,6489,4063636716292608.0,19782721435904.0
9299,question_50_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.35147996526228864,2303,7621,5123296589528320.0,23268439298048.0
9300,question_50_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.3996852958789327,1135,5155,3919944337240064.0,20247775747584.0
9301,question_50_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.23861697647772703,3127,4995,4626974578334976.0,19856351594240.0
9302,question_50_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.35147996526228864,2303,3757,3124352152027904.0,16077393841152.0
9303,question_50_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.3996852958789327,1135,2467,2117842883670528.0,11149175209984.0
9304,question_50_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.21805084283600723,878,878,1171506022602496.0,6721043580160.0
9305,question_50_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.15186151734007103,1848,1848,1862219577152256.0,9611424822272.0
9306,question_50_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.23861697647772703,3127,3127,3544704446429440.0,16480266439168.0
9307,question_51_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7174823723917807,1326,40841,1.379511087885952e+16,38438350806016.0
9308,question_51_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7174823723917807,1326,40841,1.379511087885952e+16,38438350806016.0
9309,question_51_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.7174823723917807,1326,40841,1.379511087885952e+16,38438350806016.0
9310,question_51_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.7174823723917807,1326,20362,8000676350112768.0,27350696221184.0
9311,question_51_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.479456511459076,1635,20753,8299314193968896.0,26696056325120.0
9312,question_51_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.479456511459076,1635,20936,8440496753448704.0,28114643714304.0
9313,question_51_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6180938125330911,1687,10633,5575853386745600.0,22745355123456.0
9314,question_51_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6180938125330911,1687,10239,5525743571138560.0,22246890165248.0
9315,question_51_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.7174823723917807,1326,11785,6607188744755200.0,26693243908352.0
9316,question_51_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.33386781636577245,1450,4838,2884600336219392.0,13066141770752.0
9317,question_51_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.6180938125330911,1687,5717,3744638720883200.0,17236411829504.0
9318,question_51_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.33386781636577245,1450,6378,4314532689542656.0,18889491645696.0
9319,question_51_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.2616612339166837,1379,3180,2708155583746816.0,13325189498880.0
9320,question_51_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.479456511459076,1635,2741,2399445579236608.0,11460245015296.0
9321,question_51_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.47666818422854074,862,2877,2749458906315520.0,13666433673984.0
9322,question_51_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.4644169379308879,1338,1338,1651051023437312.0,8840508866560.0
9323,question_51_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.4687450882407991,1016,1016,946885844298240.0,5068574305536.0
9324,question_51_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.2809778260780585,1175,1175,1194010109214720.0,6568667621376.0
9325,question_52_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6238526027385617,737,21549,4303794679751168.0,13987000125952.0
9326,question_52_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6238526027385617,737,21549,4303794679751168.0,13987000125952.0
9327,question_52_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.6238526027385617,737,21549,4303794679751168.0,13987000125952.0
9328,question_52_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6238526027385617,737,10957,2951855708092928.0,11916712828160.0
9329,question_52_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6238526027385617,737,10239,2608389507385088.0,10385074972160.0
9330,question_52_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.6238526027385617,737,10860,2873485120341248.0,11732702503424.0
9331,question_52_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6238526027385617,737,5714,1880506477780224.0,8586764424448.0
9332,question_52_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5982279462663954,604,5273,1811693797190144.0,8281259845376.0
9333,question_52_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.5982279462663954,604,5407,1978101552743680.0,9327069678080.0
9334,question_52_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5403564249037874,606,2539,1133103245317120.0,5814407581696.0
9335,question_52_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.4501363888914375,754,2565,1268195186985216.0,6411014378496.0
9336,question_52_aime_Qwen3-1.7B_S4,32,2,1,1,1,0.0,0.5403564249037874,606,2374,1112837983511296.0,5748709705984.0
9337,question_52_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.5071498720503009,754,1416,986414095347968.0,5380772287744.0
9338,question_52_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.13998269050904288,769,1282,954837252569088.0,5308051476224.0
9339,question_52_aime_Qwen3-1.7B_S2,32,2,1,1,1,0.0,0.3748916677637057,667,1266,769626749398528.0,4115655240704.0
9340,question_52_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.05232251952630824,593,593,526844530929920.0,3025912556800.0
9341,question_52_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.12052003976882311,751,751,630195278899200.0,3628925418496.0
9342,question_52_aime_Qwen3-1.7B_S1,32,2,1,1,1,0.0,0.6238526027385617,737,737,752538730617856.0,4356655794176.0
9343,question_53_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.8293754971428617,1293,42022,1.2642339160310272e+16,40506793031936.0
9344,question_53_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.8293754971428617,1293,42022,1.2642339160310272e+16,40506793031936.0
9345,question_53_aime_Qwen3-1.7B_S32,32,2,1,1,1,0.0,0.8293754971428617,1293,42022,1.2642339160310272e+16,40506793031936.0
9346,question_53_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.8293754971428617,1293,20813,7520092001160704.0,27888108390912.0
9347,question_53_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.8293754971428617,1293,22036,8161023235257088.0,30969698029312.0
9348,question_53_aime_Qwen3-1.7B_S16,32,2,1,1,1,0.0,0.7571352862603541,1299,21307,7798944185480448.0,29149171856896.0
9349,question_53_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6876583275630213,1507,9785,4097938366823168.0,17644511189760.0
9350,question_53_aime_Qwen3-1.7B_S8,32,2,1,1,1,0.0,0.6876583275630213,1507,11594,5723226158754048.0,25814754189056.0
