序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
953,question_12_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5341768588598518,1329,9903,284902635494144.0,1778094452224.0
954,question_12_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.6916110437752596,1994,11233,562632586134272.0,3525614110976.0
955,question_12_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.4735308943647696,1251,4514,282985285717760.0,1777395568128.0
956,question_12_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.4735308943647696,1251,5190,334089700881408.0,2102674704640.0
957,question_12_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.42603913194317306,1485,4832,335567256562688.0,2103740811520.0
958,question_12_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.33900261252747077,1385,2733,68243061026304.0,416934060032.0
959,question_12_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.33900261252747077,1385,2733,68243061026304.0,416934060032.0
960,question_12_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.6916110437752596,1994,3965,556060720821504.0,3521888475392.0
961,question_13_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9235343845491979,1658,26983,984722690554880.0,6117213303808.0
962,question_13_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9235343845491979,1658,26983,984722690554880.0,6117213303808.0
963,question_13_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9235343845491979,1658,26983,984722690554880.0,6117213303808.0
964,question_13_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.8872123238562308,1259,12596,611269894791168.0,3826690225408.0
965,question_13_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9235343845491979,1658,13388,970713217908480.0,6107257766912.0
966,question_13_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9235343845491979,1658,12062,974064763136000.0,6109940872192.0
967,question_13_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.12500546902526227,2005,8213,275010882231040.0,1720046865408.0
968,question_13_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.8872123238562308,1259,5437,275010882231040.0,1720046865408.0
969,question_13_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.7927251935224015,1627,6161,606027947458560.0,3823149970688.0
970,question_13_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.8872123238562308,1259,2530,272346400376320.0,1718228757504.0
971,question_13_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.8872123238562308,1259,2530,272346400376320.0,1718228757504.0
972,question_13_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7333694304586291,1900,3801,272346400376320.0,1718228757504.0
973,question_14_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.7893995017502257,1926,7854,483689473035520.0,2917281108992.0
974,question_14_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.906503574859809,1691,3455,483689473035520.0,2917281108992.0
975,question_14_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.7893995017502257,1926,3860,483689473035520.0,2917281108992.0
976,question_14_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.7893995017502257,1926,3860,453181561978624.0,2790830239744.0
977,question_14_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.8043978506719317,1422,18559,384989600306944.0,2373906473472.0
978,question_14_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.9283180568305359,1714,3428,452833221612544.0,2790492307456.0
979,question_14_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.9283180568305359,1714,6205,440430490558208.0,2755224006400.0
980,question_14_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.9031805579453595,1910,3820,464593350668800.0,2904008147968.0
981,question_14_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.7893995017502257,1926,3860,445077673995776.0,2784803028992.0
982,question_14_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.9031805579453595,1910,3820,460675066956800.0,2901114819584.0
983,question_14_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.8043978506719317,1422,2777,325914446846208.0,2043370678016.0
984,question_14_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.9283180568305359,1714,3428,437438884266240.0,2753218068224.0
985,question_15_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9392859741974975,1025,16604,339221616832768.0,2052924835584.0
986,question_15_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9392859741974975,1025,16604,339221616832768.0,2052924835584.0
987,question_15_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9392859741974975,1025,16604,339221616832768.0,2052924835584.0
988,question_15_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9328073323097769,1107,8181,278441642518016.0,1721201732608.0
989,question_15_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9392859741974975,1025,8332,284795614178304.0,1752254967040.0
990,question_15_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9392859741974975,1025,8609,332220590783744.0,2048894600960.0
991,question_15_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.9328073323097769,1107,4267,327045568855808.0,2045403170560.0
992,question_15_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.9012517728089741,895,4005,116509529524736.0,713278155264.0
993,question_15_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.9292911246522897,894,3853,326128449533696.0,2044574762752.0
994,question_15_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.9328073323097769,1107,2202,273264989717760.0,1718233836544.0
995,question_15_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.8677073964622297,989,1974,263971499001600.0,1659081198080.0
996,question_15_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.9392859741974975,1025,2056,277911774901248.0,1747810401536.0
997,question_16_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7391501488549274,1684,31435,123030294752512.0,715576785408.0
998,question_16_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7391501488549274,1684,31435,123030294752512.0,715576785408.0
999,question_16_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7391501488549274,1684,31435,123030294752512.0,715576785408.0
1000,question_16_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7391501488549274,1684,15508,118657328057856.0,713778858496.0
1001,question_16_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7391501488549274,1684,16851,118879067611136.0,713939429888.0
1002,question_16_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.6986282669861374,1894,15935,109403285234432.0,654668355584.0
1003,question_16_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.7391501488549274,1684,5377,116822142526208.0,713135430144.0
1004,question_16_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.7391501488549274,1684,5377,116822142526208.0,713135430144.0
1005,question_16_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5975828105748151,1213,10123,93336720012032.0,565109699840.0
1006,question_16_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.030681104971896002,3848,7694,73893547875840.0,446559674624.0
1007,question_16_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7391501488549274,1684,3382,115701233190144.0,712666184192.0
1008,question_16_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5975828105748151,1213,2437,59958130675968.0,357860453888.0
1009,question_17_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.41424531494345057,1487,5375,170481135962624.0,1012973851648.0
1010,question_17_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.564832295700852,1498,8564,170481135962624.0,1012973851648.0
1011,question_17_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.7483560241914563,2051,16554,170481135962624.0,1012973851648.0
1012,question_17_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.564832295700852,1498,6007,155314804820480.0,950790820352.0
1013,question_17_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7483560241914563,2051,13581,155503813699840.0,950950707712.0
1014,question_17_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.5016077813226056,2009,4002,165284346707456.0,1010492019712.0
1015,question_17_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.564832295700852,1498,7036,162084880529408.0,1008762647552.0
1016,question_17_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.564832295700852,1498,7036,162084880529408.0,1008762647552.0
1017,question_17_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.41424531494345057,1487,2973,153355655223040.0,950072631808.0
1018,question_17_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.564832295700852,1498,3034,58952248807680.0,357887512064.0
1019,question_17_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.2363518574543809,1203,2402,137930896805888.0,860586061568.0
1020,question_17_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.2363518574543809,1203,2402,137930896805888.0,860586061568.0
1021,question_18_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.9647379802057384,1793,3586,423230739800320.0,2584141293824.0
1022,question_18_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.9600738186802722,1832,3664,423230739800320.0,2584141293824.0
1023,question_18_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.6138558481711133,3604,7361,423230739800320.0,2584141293824.0
1024,question_18_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.9647379802057384,1793,3586,407593551113984.0,2521487607552.0
1025,question_18_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.9264604091812748,2088,4175,402641949090560.0,2517502510848.0
1026,question_18_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.6138558481711133,3604,7361,414858144910080.0,2578989975808.0
1027,question_18_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.8669806406491576,2300,4598,61530376139264.0,358092918272.0
1028,question_18_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.9450324483677179,2064,4127,401008516473856.0,2516992366336.0
1029,question_18_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.9498826096892204,2006,4017,412331328914432.0,2577797896448.0
1030,question_18_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.9450324483677179,2064,4127,97891920933888.0,594374276608.0
1031,question_18_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.9264604091812748,2088,4175,399879459062528.0,2516520863488.0
1032,question_18_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.9264604091812748,2088,4175,399879459062528.0,2516520863488.0
1033,question_19_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.6214894245165831,1898,5611,588662753191168.0,3544481138944.0
1034,question_19_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.4580385479928123,713,1421,588662753191168.0,3544481138944.0
1035,question_19_aime_Qwen3-14B_S8,8,8,2,1,1,1.0,0.46245358472689446,522,1043,588662753191168.0,3544481138944.0
1036,question_19_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.2411414102363902,633,1265,570880038033408.0,3531422202112.0
1037,question_19_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.36077581471560827,734,1464,528898949588224.0,3265050812416.0
1038,question_19_aime_Qwen3-14B_S4,8,8,2,1,1,1.0,0.6111212102175381,657,1262,571464986105088.0,3532012456192.0
1039,question_19_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.5719691642819331,594,1188,520222484498176.0,3258740310016.0
1040,question_19_aime_Qwen3-14B_S2,8,8,2,1,1,1.0,0.4580385479928123,713,1421,562320243954432.0,3525227784448.0
1041,question_19_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.6214894245165831,1898,4568,552947618500352.0,3465989400320.0
1042,question_19_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.36077581471560827,734,1464,506822696094720.0,3196655906304.0
1043,question_19_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.08133226291900578,394,772,548648302842624.0,3462873007872.0
1044,question_19_aime_Qwen3-14B_S1,8,8,2,1,1,1.0,0.2411414102363902,633,1265,502175539207424.0,3167077047552.0
1045,question_2_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9385221120887953,1032,17361,412826875535872.0,2526926935808.0
1046,question_2_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9385221120887953,1032,17361,412826875535872.0,2526926935808.0
1047,question_2_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.9385221120887953,1032,17361,412826875535872.0,2526926935808.0
1048,question_2_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9205597456475364,1159,7972,379735119545600.0,2372280541696.0
1049,question_2_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9385221120887953,1032,8553,403833049313792.0,2521066592000.0
1050,question_2_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.9205597456475364,1159,8176,244362821050880.0,1513982489856.0
1051,question_2_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.9205597456475364,1159,4444,240640382621184.0,1511805654272.0
1052,question_2_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.9385221120887953,1032,4757,375140160439296.0,2369349218816.0
1053,question_2_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.8994917502549692,1061,4470,399740525845248.0,2518417639168.0
1054,question_2_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.9205597456475364,1159,2322,104606013643264.0,653578913792.0
1055,question_2_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.9205597456475364,1159,2322,104606013643264.0,653578913792.0
1056,question_2_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.9205597456475364,1159,2322,104606013643264.0,653578913792.0
1057,question_20_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.8267129895170351,943,25162,379908132260864.0,2292086087424.0
1058,question_20_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.8267129895170351,943,25162,379908132260864.0,2292086087424.0
1059,question_20_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.8267129895170351,943,25162,379908132260864.0,2292086087424.0
1060,question_20_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.8267129895170351,943,8790,355491902415360.0,2196892048384.0
1061,question_20_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.8267129895170351,943,8725,355187948292608.0,2196626725888.0
1062,question_20_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7671536488250074,1162,11985,369430983552768.0,2285613879040.0
1063,question_20_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.49578801820374957,1115,4515,326101223716608.0,2045038823168.0
1064,question_20_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.6684660211099465,1050,4375,335431586949120.0,2104217704704.0
1065,question_20_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.7671536488250074,1162,4597,326139158243840.0,2045071619840.0
1066,question_20_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7671536488250074,1162,2322,323211431400960.0,2043210888960.0
1067,question_20_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7671536488250074,1162,2322,323211431400960.0,2043210888960.0
1068,question_20_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.6684660211099465,1050,2100,332503860106240.0,2102356973824.0
1069,question_21_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7700332064158584,2320,32790,430520866948352.0,2591565940992.0
1070,question_21_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7700332064158584,2320,32790,430520866948352.0,2591565940992.0
1071,question_21_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.7700332064158584,2320,32790,430520866948352.0,2591565940992.0
1072,question_21_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7700332064158584,2320,15701,412176891317504.0,2552708442112.0
1073,question_21_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7700332064158584,2320,18548,416938887247104.0,2582392080640.0
1074,question_21_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.7292753572465268,1958,17544,417014729751296.0,2582457510144.0
1075,question_21_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.47872754031383674,1422,5441,405615380424448.0,2548329842688.0
1076,question_21_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.4908952924836982,2160,6915,387028823796480.0,2430027187200.0
1077,question_21_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.7292753572465268,1958,6484,386990491015168.0,2429991932928.0
1078,question_21_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7292753572465268,1958,3891,378948443221248.0,2398123336448.0
1079,question_21_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.41565374467687227,3066,6132,406828278163200.0,2575577319680.0
1080,question_21_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.7700332064158584,2320,4640,351069564089088.0,2220675251456.0
1081,question_22_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5870150268374034,2029,21975,378568124159232.0,2293780705024.0
1082,question_22_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5870150268374034,2029,21975,378568124159232.0,2293780705024.0
1083,question_22_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5870150268374034,2029,21975,378568124159232.0,2293780705024.0
1084,question_22_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5870150268374034,2029,9996,261089756282880.0,1605293238272.0
1085,question_22_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5870150268374034,2029,8974,362797982941184.0,2255580446208.0
1086,question_22_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5870150268374034,2029,13364,368903039192576.0,2286707998464.0
1087,question_22_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.36781496366852023,1207,7470,363663595160320.0,2282774277888.0
1088,question_22_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.3187963617055826,2512,6742,364621495700224.0,2283854343936.0
1089,question_22_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5671357667247731,1845,6098,246986234808320.0,1542642517504.0
1090,question_22_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5671357667247731,1845,3699,189047922120960.0,1186174671360.0
1091,question_22_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.38354266077041366,909,1832,254115738471168.0,1600325715968.0
1092,question_22_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.38354266077041366,909,1832,254115738471168.0,1600325715968.0
1093,question_23_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,892,21940,272835245733120.0,1578957760256.0
1094,question_23_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,892,21940,272835245733120.0,1578957760256.0
1095,question_23_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1085,21940,272835245733120.0,1578957760256.0
1096,question_23_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,806,8600,259446402238464.0,1543866725888.0
1097,question_23_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,892,12664,265866897257472.0,1574927881984.0
1098,question_23_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1085,8450,265943589370368.0,1574998554368.0
1099,question_23_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1159,4480,261305810486784.0,1572004288256.0
1100,question_23_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1159,4958,259531622746368.0,1570516748032.0
1101,question_23_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,3199,8586,256582492492032.0,1542358033920.0
1102,question_23_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,3199,6400,244932244182528.0,1481675875328.0
1103,question_23_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1085,2186,254225416295424.0,1540826547712.0
1104,question_23_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1318,2640,35863948555008.0,150959007488.0
1105,question_24_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.41366694169367885,1121,22052,389597865686272.0,2375643488768.0
1106,question_24_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.41366694169367885,1121,22052,389597865686272.0,2375643488768.0
1107,question_24_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.41366694169367885,1121,22052,389597865686272.0,2375643488768.0
1108,question_24_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.3307929725072158,1468,11467,380933334212352.0,2370995634688.0
1109,question_24_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.41366694169367885,1121,10350,365163079334912.0,2281038491392.0
1110,question_24_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.29634191909673,1870,13091,382927237873920.0,2372429963776.0
1111,question_24_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.28385616803415814,1925,5026,368972071398656.0,2310732283904.0
1112,question_24_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.29634191909673,1870,4466,378263650495232.0,2369873125888.0
1113,question_24_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.3307929725072158,1468,5816,139310821926400.0,860603924224.0
1114,question_24_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.027500930692687744,2032,4065,138444623020800.0,860317802240.0
1115,question_24_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.29634191909673,1870,3740,375346715418624.0,2368204554752.0
1116,question_24_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.021724257555673886,493,986,361409386599168.0,2279493537536.0
1117,question_25_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,2277,29085,104343886449920.0,624936638208.0
1118,question_25_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1979,29085,104343886449920.0,624936638208.0
1119,question_25_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1830,29085,104343886449920.0,624936638208.0
1120,question_25_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1984,14699,45925533777408.0,269494803200.0
1121,question_25_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1648,13464,101803222924800.0,624325879552.0
1122,question_25_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1648,13627,45997606142976.0,269536967424.0
1123,question_25_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1567,7688,58678419710720.0,357927218688.0
1124,question_25_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1979,7087,35456839669760.0,210120579328.0
1125,question_25_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1830,7612,44745392035328.0,269242743552.0
1126,question_25_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1830,3633,44155321164288.0,269116713728.0
1127,question_25_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1567,3133,34866768798720.0,209994549504.0
1128,question_25_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1984,3979,34866768798720.0,209994549504.0
1129,question_26_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5726134146322899,2370,49252,976163165098496.0,5959963351552.0
1130,question_26_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5726134146322899,2370,49252,976163165098496.0,5959963351552.0
1131,question_26_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5726134146322899,2370,49252,976163165098496.0,5959963351552.0
1132,question_26_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.4826703595460014,3020,25301,951454195813888.0,5936685193728.0
1133,question_26_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5726134146322899,2370,22930,941605820361728.0,5900976986368.0
1134,question_26_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5726134146322899,2370,26249,949072540247808.0,5909814085888.0
1135,question_26_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.4440296431644081,2215,10856,471186284723200.0,2962725615104.0
1136,question_26_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.11584999668357265,3725,14837,935874455638784.0,5897397692672.0
1137,question_26_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.4397166701049775,3222,13154,821101912981760.0,5183207452928.0
1138,question_26_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.4440296431644081,2215,4426,319427847875840.0,2013983208960.0
1139,question_26_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.42657268146856697,3022,6070,751712205406208.0,4765426557696.0
1140,question_26_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.42657268146856697,3022,6070,751712205406208.0,4765426557696.0
1141,question_27_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1451,31893,534354446020864.0,3238400761600.0
1142,question_27_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1451,31893,534354446020864.0,3238400761600.0
1143,question_27_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.5,1426,31893,534354446020864.0,3238400761600.0
1144,question_27_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1451,15517,371881221386752.0,2283663183616.0
1145,question_27_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,2230,18709,511451483542272.0,3170982395136.0
1146,question_27_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.5,1860,14044,521233901619200.0,3230535339776.0
1147,question_27_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1860,6571,514770961462016.0,3226700021504.0
1148,question_27_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1647,7780,506512184527104.0,3168296279296.0
1149,question_27_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.5,1647,7029,338220869523712.0,2102961764608.0
1150,question_27_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,2827,5638,364254316724480.0,2279496785664.0
1151,question_27_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1860,3710,206315526267648.0,1274213883136.0
1152,question_27_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.5,1426,2861,512930627182848.0,3225818414848.0
1153,question_28_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.6972452644233085,1393,50781,363576680081408.0,2227866909952.0
1154,question_28_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.6972452644233085,1393,50781,363576680081408.0,2227866909952.0
1155,question_28_aime_Qwen3-14B_S8,8,8,2,1,1,0.0,0.6972452644233085,1393,50781,363576680081408.0,2227866909952.0
1156,question_28_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.4257920148492788,2664,27143,357652178039040.0,2224852995328.0
1157,question_28_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.4257920148492788,2664,26933,258868608095744.0,1602774771712.0
1158,question_28_aime_Qwen3-14B_S4,8,8,2,1,1,0.0,0.44297006250906934,2976,27694,356447194059008.0,2223858552064.0
1159,question_28_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.6972452644233085,1393,10341,133929759002112.0,831458496000.0
1160,question_28_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.6972452644233085,1393,10219,203915471972096.0,1275248758016.0
1161,question_28_aime_Qwen3-14B_S2,8,8,2,1,1,0.0,0.19452602414543096,3709,14715,203691608397056.0,1275075079424.0
1162,question_28_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.026224426979713635,3436,6890,202444772627968.0,1274509294848.0
1163,question_28_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.44297006250906934,2976,6000,202444772627968.0,1274509294848.0
1164,question_28_aime_Qwen3-14B_S1,8,8,2,1,1,0.0,0.44297006250906934,2976,6000,202444772627968.0,1274509294848.0
