序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
1079,question_6_aime_Qwen3-8B_S8,16,4,2,3,1,0.0,0.9428759488238497,1118.6666666666667,12302.0,208550484015616.0,1254581558528.0
1080,question_6_aime_Qwen3-8B_S4,16,4,2,3,1,0.0,0.9338845265868575,1024.0,6707.333333333333,204469675444053.34,1257947538602.6667
1081,question_6_aime_Qwen3-8B_S2,16,4,2,3,1,0.0,0.9367024101169283,1074.0,3716.3333333333335,163980718247594.66,1030346070442.6666
1082,question_6_aime_Qwen3-8B_S1,16,4,2,3,1,0.0,0.8229579384644238,1195.6666666666667,2398.3333333333335,135819952641024.0,854334772138.6666
1083,question_6_aime_Qwen3-8B_S8,8,8,2,3,1,0.0,0.9571692343794194,1030.0,15390.0,207856671200256.0,1259123624448.0
1084,question_6_aime_Qwen3-8B_S4,8,8,2,3,1,0.0,0.9472239815267315,934.6666666666666,7588.333333333333,169665974629120.0,1048119126869.3334
1085,question_6_aime_Qwen3-8B_S2,8,8,2,3,1,0.0,0.9397443912996071,934.3333333333334,3761.3333333333335,101054228839424.0,629445873152.0
1086,question_6_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.9004425523600069,983.0,1966.0,100317532501760.0,629188083200.0
1087,question_6_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.938714734940277,838.0,13870.0,209087324698880.0,1275454894336.0
1088,question_6_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.9361857143934879,834.0,6681.333333333333,198940148781397.34,1240190090666.6667
1089,question_6_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.9322932472105435,867.0,3427.3333333333335,193900724415232.0,1222588550144.0
1090,question_6_aime_Qwen3-8B_S2,2,32,4,3,1,0.0,0.9206299820498426,951.0,8103.0,200403322900736.0,1255949048320.0
1091,question_6_aime_Qwen3-8B_S1,2,32,4,3,1,0.0,0.9204544549277572,990.6666666666666,3977.0,132371271153493.33,832455031381.3334
1092,question_6_aime_Qwen3-8B_S1,1,64,4,3,1,0.0,0.9299703728596467,791.0,3208.0,97736740698112.0,612789741312.0
1093,question_6_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.2638400807579887,554.0,554.0,3154312850137088.0,14378345174528.0
1094,question_6_aime_Qwen3-4B_S32,64,1,1,3,1,0.0,0.4694044653325986,703.0,1206.6666666666667,3195799120636757.5,16522380483242.666
1095,question_6_aime_Qwen3-4B_S16,64,1,1,3,1,0.0,0.6866409836895982,854.3333333333334,2837.3333333333335,3372371963969365.5,18528666256554.668
1096,question_6_aime_Qwen3-4B_S8,64,1,1,3,1,0.0,0.882198839676677,1038.6666666666667,3670.0,3374091008393386.5,19382804543658.668
1097,question_6_aime_Qwen3-4B_S4,64,1,1,3,1,0.0,0.6929119748567323,960.3333333333334,1898.3333333333333,2612159849296896.0,15638085517141.334
1098,question_6_aime_Qwen3-4B_S2,64,1,1,3,1,0.0,0.7144876376372427,940.3333333333334,1723.3333333333333,2107178041513642.8,12733545833642.666
1099,question_6_aime_Qwen3-4B_S1,64,1,1,3,1,0.0,0.6589670718390516,1311.3333333333333,1311.3333333333333,1743900033875456.0,10783155434325.334
1100,question_6_aime_Qwen3-4B_S32,32,2,1,3,1,0.0,0.9307997414389199,1000.0,28525.0,219192757334528.0,1123445461504.0
1101,question_6_aime_Qwen3-4B_S16,32,2,1,3,1,0.0,0.9250437068571737,996.6666666666666,13775.333333333334,194782974888448.0,1102690026496.0
1102,question_6_aime_Qwen3-4B_S8,32,2,1,3,1,0.0,0.9206748016216245,1134.0,7019.333333333333,178443906040490.66,1066888424789.3334
1103,question_6_aime_Qwen3-4B_S4,32,2,1,3,1,0.0,0.928756441294872,1043.6666666666667,4495.0,154357657431381.34,950922598400.0
1104,question_6_aime_Qwen3-4B_S2,32,2,1,3,1,0.0,0.8082195217470686,884.0,2711.0,168670177776810.66,1057074331477.3334
1105,question_6_aime_Qwen3-4B_S1,32,2,1,3,1,0.0,0.8401491577291921,1074.6666666666667,1074.6666666666667,92244743906133.33,579225662805.3334
1106,question_6_aime_Qwen3-4B_S16,16,4,2,3,1,0.0,0.9407049864771725,1106.0,31421.0,189190024540672.0,1081715741696.0
1107,question_6_aime_Qwen3-4B_S8,16,4,2,3,1,0.0,0.9388290033952345,1095.6666666666667,15775.666666666666,156698786457258.66,940618746709.3334
1108,question_6_aime_Qwen3-4B_S4,16,4,2,3,1,0.0,0.9264107080206333,995.3333333333334,7815.666666666667,102614545315157.33,625655457109.3334
1109,question_6_aime_Qwen3-4B_S2,16,4,2,3,1,0.0,0.9327832379509055,958.0,3935.0,120669134637056.0,754620299434.6666
1110,question_6_aime_Qwen3-4B_S1,16,4,2,3,1,0.0,0.5800068515863606,1183.3333333333333,2362.3333333333335,95267566778197.33,598063040341.3334
1111,question_6_aime_Qwen3-4B_S8,8,8,2,3,1,0.0,0.937651669060864,1154.0,14959.0,174237795988480.0,1055411081216.0
1112,question_6_aime_Qwen3-4B_S4,8,8,2,3,1,0.0,0.9315617556670635,1069.0,7730.0,142098812621141.34,877342091605.3334
1113,question_6_aime_Qwen3-4B_S2,8,8,2,3,1,0.0,0.9206317470243627,795.0,3791.0,110789040582485.33,693458394624.0
1114,question_6_aime_Qwen3-4B_S1,8,8,2,3,1,0.0,0.37420154865317196,1117.0,2230.3333333333335,82759125916842.67,521445221717.3333
1115,question_6_aime_Qwen3-4B_S4,4,16,4,3,1,0.0,0.9439249113971616,1031.0,14770.0,170144363643392.0,1058849786368.0
1116,question_6_aime_Qwen3-4B_S2,4,16,4,3,1,0.0,0.9439249113971616,1031.0,7722.333333333333,109028846667605.33,682607134208.0
1117,question_6_aime_Qwen3-4B_S1,4,16,4,3,1,0.0,0.9275612632610707,924.0,3713.6666666666665,83605086652928.0,526820035584.0
1118,question_6_aime_Qwen3-4B_S2,2,32,4,3,1,0.0,0.9452215068712994,1050.0,7821.0,142017073064960.0,881052536320.0
1119,question_6_aime_Qwen3-4B_S1,2,32,4,3,1,0.0,0.9452215068712994,1050.0,4252.0,139896637339648.0,879634136576.0
1120,question_6_aime_Qwen3-4B_S1,1,64,4,3,1,0.0,0.9471192082957262,898.0,3594.0,83605086652928.0,526820035584.0
1121,question_6_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.48055965078778545,82.0,922.0,413025983892480.0,1820469555968.0
1122,question_6_aime_Qwen3-1.7B_S32,64,1,1,3,1,0.0,0.4159514742604445,85.0,700.0,250845872678912.0,1204934386432.0
1123,question_6_aime_Qwen3-1.7B_S16,64,1,1,3,1,0.0,0.35349125411371896,86.33333333333333,273.3333333333333,243472035101866.66,1304081267029.3333
1124,question_6_aime_Qwen3-1.7B_S8,64,1,1,3,1,0.0,0.3167901876997852,316.0,1388.3333333333333,682672886634666.6,3792663403946.6665
1125,question_6_aime_Qwen3-1.7B_S4,64,1,1,3,1,0.0,0.37486930300212706,292.0,791.6666666666666,595075057388970.6,3480532310528.0
1126,question_6_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.0,0.33349421164169035,411.3333333333333,709.3333333333334,452109169717930.7,2696589234602.6665
1127,question_6_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.0,0.34280563670663744,1466.0,1466.0,1030397042984960.0,6178128738730.667
1128,question_6_aime_Qwen3-1.7B_S32,32,2,1,3,1,0.0,0.958302296643701,1405.0,32934.0,120712677473024.0,527690204160.0
1129,question_6_aime_Qwen3-1.7B_S16,32,2,1,3,1,0.0,0.930601638788158,1130.3333333333333,17440.333333333332,95217732708522.67,480354620330.6667
1130,question_6_aime_Qwen3-1.7B_S8,32,2,1,3,1,0.0,0.9048711888241479,1014.6666666666666,8294.333333333334,60550266697386.664,325589780394.6667
1131,question_6_aime_Qwen3-1.7B_S4,32,2,1,3,1,0.0,0.8941183229918064,1196.0,3812.0,54802467621290.664,314185262421.3333
1132,question_6_aime_Qwen3-1.7B_S2,32,2,1,3,1,0.0,0.8565434346328894,1274.0,1985.6666666666667,39345356521557.336,236424745984.0
1133,question_6_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.0,0.6013253961145474,1127.0,1127.0,32828944826794.668,202129884842.66666
1134,question_6_aime_Qwen3-1.7B_S16,16,4,2,3,1,0.0,0.9517238189559629,1376.0,37329.0,109602076315648.0,571235680512.0
1135,question_6_aime_Qwen3-1.7B_S8,16,4,2,3,1,0.0,0.9514767113862642,1479.3333333333333,18817.333333333332,88121209318314.67,497891749376.0
1136,question_6_aime_Qwen3-1.7B_S4,16,4,2,3,1,0.0,0.9512296038165656,1582.6666666666667,9954.0,64262997174954.664,378497064362.6667
1137,question_6_aime_Qwen3-1.7B_S2,16,4,2,3,1,0.0,0.8758922927879054,1230.3333333333333,4602.333333333333,52150315853141.336,318025876821.3333
1138,question_6_aime_Qwen3-1.7B_S1,16,4,2,3,1,0.0,0.5910099292629809,1290.3333333333333,2571.3333333333335,61920253684053.336,384672215125.3333
1139,question_6_aime_Qwen3-1.7B_S8,8,8,2,3,1,0.0,0.9449404674741233,1711.0,19086.0,48554001760768.0,275880269056.0
1140,question_6_aime_Qwen3-1.7B_S4,8,8,2,3,1,0.0,0.8987397848262425,1201.6666666666667,9447.0,34089653142272.0,200672957781.33334
1141,question_6_aime_Qwen3-1.7B_S2,8,8,2,3,1,0.0,0.8607585472020273,1326.0,5072.0,20916308370346.668,126061689600.0
1142,question_6_aime_Qwen3-1.7B_S1,8,8,2,3,1,0.0,0.5848413233471036,1354.0,2712.0,14924899331328.0,90966875477.33333
1143,question_6_aime_Qwen3-1.7B_S4,4,16,4,3,1,0.0,0.9462316243856767,950.0,16039.0,64984349479168.0,384548881920.0
1144,question_6_aime_Qwen3-1.7B_S2,4,16,4,3,1,0.0,0.729183323407358,938.6666666666666,7872.333333333333,54890513581568.0,334816092501.3333
1145,question_6_aime_Qwen3-1.7B_S1,4,16,4,3,1,0.0,0.14148639041423397,1100.0,4408.0,35407932279552.0,218476391765.33334
1146,question_6_aime_Qwen3-1.7B_S2,2,32,4,3,1,0.0,0.9572069960511311,1157.0,8921.0,43669952480000.0,265385247232.0
1147,question_6_aime_Qwen3-1.7B_S1,2,32,4,3,1,0.0,0.90131624723122,1124.0,4516.333333333333,23360622912256.0,142117240832.0
1148,question_6_aime_Qwen3-1.7B_S1,1,64,4,3,1,0.0,0.9311278261950343,771.0,3026.0,63408596326656.0,395949965824.0
1149,question_6_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.15422641937296358,83.0,283.0,422690946872320.0,1381967965696.0
1150,question_6_aime_Qwen3-0.6B_S32,64,1,1,3,1,0.0,0.1393788618629382,122.0,122.0,266576332392618.66,1054875059712.0
1151,question_6_aime_Qwen3-0.6B_S16,64,1,1,3,1,0.0,0.22844692635244934,288.3333333333333,1059.6666666666667,260603435534165.34,1153367460181.3333
1152,question_6_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.0,0.20886881530289125,198.66666666666666,850.3333333333334,195980338931200.0,956883113472.0
1153,question_6_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.0,0.12103193228478427,378.0,869.3333333333334,265886187899221.34,1386280830805.3333
1154,question_6_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.18257274910607701,463.6666666666667,463.6666666666667,226884110759594.66,1218147696128.0
1155,question_6_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.1961510747956844,746.6666666666666,746.6666666666666,227657751128064.0,1236658475178.6667
1156,question_6_aime_Qwen3-0.6B_S32,32,2,1,3,1,0.0,0.7165209170285834,1534.0,19167.0,164156224068096.0,827598141952.0
1157,question_6_aime_Qwen3-0.6B_S16,32,2,1,3,1,0.0,0.6616824803652026,1214.0,9071.666666666666,115001491435861.33,619650813098.6666
1158,question_6_aime_Qwen3-0.6B_S8,32,2,1,3,1,0.0,0.4986759635810745,565.0,4459.333333333333,62423538891946.664,343536719018.6667
1159,question_6_aime_Qwen3-0.6B_S4,32,2,1,3,1,0.0,0.5139716412585348,1018.6666666666666,2462.3333333333335,62558259725482.664,368651142997.3333
1160,question_6_aime_Qwen3-0.6B_S2,32,2,1,3,1,0.0,0.5040445231346506,932.0,1224.3333333333333,22781344342357.332,131897242112.0
1161,question_6_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.0,0.2016915753872032,399.6666666666667,399.6666666666667,13166006003541.334,77750882816.0
1162,question_6_aime_Qwen3-0.6B_S16,16,4,2,3,1,0.0,0.8719800609417069,638.0,22614.0,80044283659264.0,406982574592.0
1163,question_6_aime_Qwen3-0.6B_S8,16,4,2,3,1,0.0,0.6871827886213842,698.6666666666666,10452.0,59924153740288.0,330990266197.3333
1164,question_6_aime_Qwen3-0.6B_S4,16,4,2,3,1,0.0,0.6487501487891411,841.6666666666666,5684.0,23565727658666.668,126164476416.0
1165,question_6_aime_Qwen3-0.6B_S2,16,4,2,3,1,0.0,0.33591879326275925,1017.0,3055.3333333333335,16846576622080.0,94970942634.66667
1166,question_6_aime_Qwen3-0.6B_S1,16,4,2,3,1,0.0,0.40943839787513675,542.3333333333334,1099.6666666666667,28269565346304.0,172705567232.0
1167,question_6_aime_Qwen3-0.6B_S8,8,8,2,3,1,0.0,0.653951129824624,610.0,10970.0,36251536389120.0,180920371712.0
1168,question_6_aime_Qwen3-0.6B_S4,8,8,2,3,1,0.0,0.6192191816425158,832.3333333333334,5768.0,27427881860949.332,149886944426.66666
1169,question_6_aime_Qwen3-0.6B_S2,8,8,2,3,1,0.0,0.6429628972072164,854.6666666666666,3307.3333333333335,21541170292565.332,124861598890.66667
1170,question_6_aime_Qwen3-0.6B_S1,8,8,2,3,1,0.0,0.47454898988418587,530.3333333333334,1067.3333333333333,15034858640384.0,89500517546.66667
1171,question_6_aime_Qwen3-0.6B_S4,4,16,4,3,1,0.0,0.7627518188784017,657.0,12099.0,24604369738240.0,132511379968.0
1172,question_6_aime_Qwen3-0.6B_S2,4,16,4,3,1,0.0,0.6999523150086668,723.6666666666666,4754.0,22274272268800.0,129721135616.0
1173,question_6_aime_Qwen3-0.6B_S1,4,16,4,3,1,0.0,0.5508116654816116,619.6666666666666,2402.0,18869557552640.0,113609318912.0
1174,question_6_aime_Qwen3-0.6B_S2,2,32,4,3,1,0.0,0.8225682840182104,782.0,7002.0,18444866758144.0,104633965056.0
1175,question_6_aime_Qwen3-0.6B_S1,2,32,4,3,1,0.0,0.7767582463040142,845.3333333333334,3372.6666666666665,16338768333141.334,97698241024.0
1176,question_6_aime_Qwen3-0.6B_S1,1,64,4,3,1,0.0,0.9357825352133435,938.0,3743.0,10756779178496.0,63770780672.0
1177,question_7_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.3697847052506853,798.0,5282.0,3.2058382489993216e+16,179553191630336.0
1178,question_7_aime_Qwen3-32B_S32,64,1,1,3,1,0.0,0.24234787004887418,1024.3333333333333,2491.3333333333335,2.8725538684756652e+16,170757703291733.34
1179,question_7_aime_Qwen3-32B_S16,64,1,1,3,1,0.0,0.22446196288662904,627.6666666666666,1213.3333333333333,2.109175550696414e+16,128294048726357.33
1180,question_7_aime_Qwen3-32B_S8,64,1,1,3,1,0.0,0.06116134414045579,546.0,546.0,1.6865590748286464e+16,104601963191466.67
1181,question_7_aime_Qwen3-32B_S4,64,1,1,3,1,0.0,0.28022875021673693,652.3333333333334,918.3333333333334,1.3626748215334058e+16,85264918370986.67
1182,question_7_aime_Qwen3-32B_S2,64,1,1,3,1,0.0,0.2650348349357671,1374.6666666666667,1869.6666666666667,1.7634402348515328e+16,111254694790144.0
1183,question_7_aime_Qwen3-32B_S1,64,1,1,3,1,0.0,0.40770252511663885,1365.0,1365.0,1.4302072185801216e+16,90359363994112.0
1184,question_7_aime_Qwen3-32B_S32,32,2,1,3,1,0.0,0.7771085922238533,979.0,30658.0,1566980706680832.0,8733102369280.0
1185,question_7_aime_Qwen3-32B_S16,32,2,1,3,1,0.0,0.5971224301476062,987.3333333333334,14876.666666666666,1444784293045418.8,8585357895509.333
1186,question_7_aime_Qwen3-32B_S8,32,2,1,3,1,0.0,0.5956995991297767,946.3333333333334,6790.0,1297384695159466.8,7982227293013.333
1187,question_7_aime_Qwen3-32B_S4,32,2,1,3,1,0.0,0.6323234803942026,1006.3333333333334,3550.0,1170066128677888.0,7305139844608.0
1188,question_7_aime_Qwen3-32B_S2,32,2,1,3,1,0.0,0.42144992270154263,788.3333333333334,1246.0,948837341246634.6,5979077299029.333
1189,question_7_aime_Qwen3-32B_S1,32,2,1,3,1,0.0,0.2983934996928506,1206.0,1206.0,790877980416512.0,5010975303168.0
1190,question_7_aime_Qwen3-32B_S16,16,4,2,3,1,0.0,0.6640648537631952,1665.0,40021.0,1442907949152256.0,8674832352768.0
1191,question_7_aime_Qwen3-32B_S8,16,4,2,3,1,0.0,0.6640648537631952,1665.0,23790.0,1357351555103914.8,8410908369749.333
1192,question_7_aime_Qwen3-32B_S4,16,4,2,3,1,0.0,0.6102669265941351,1226.0,10441.666666666666,1337761627895808.0,8394615946752.0
1193,question_7_aime_Qwen3-32B_S2,16,4,2,3,1,0.0,0.541562042317112,1207.0,4895.333333333333,783889437147989.4,4947506459818.667
1194,question_7_aime_Qwen3-32B_S1,16,4,2,3,1,0.0,0.40333064428665605,1414.3333333333333,2825.0,969501581787648.0,6148285724160.0
1195,question_7_aime_Qwen3-32B_S8,8,8,2,3,1,0.0,0.6139049506041172,1009.0,23544.0,1057433243022848.0,6630943829504.0
1196,question_7_aime_Qwen3-32B_S4,8,8,2,3,1,0.0,0.6139049506041172,1009.0,12781.666666666666,842338921820330.6,5315336393557.333
1197,question_7_aime_Qwen3-32B_S2,8,8,2,3,1,0.0,0.4796033870717859,1323.3333333333333,6550.666666666667,502610285678933.3,3172275679402.6665
1198,question_7_aime_Qwen3-32B_S1,8,8,2,3,1,0.0,0.3597856751666408,1557.3333333333333,3116.0,182344797055829.34,1139370040490.6667
1199,question_7_aime_Qwen3-32B_S4,4,16,4,3,1,0.0,0.5586380957672459,878.0,23035.0,1112836764445184.0,7021865924096.0
1200,question_7_aime_Qwen3-32B_S2,4,16,4,3,1,0.0,0.5347106470343767,978.3333333333334,10322.666666666666,818618453356202.6,5183218715477.333
1201,question_7_aime_Qwen3-32B_S1,4,16,4,3,1,0.0,0.45574037936817824,1383.6666666666667,5564.333333333333,130865298295466.67,811582376789.3334
1202,question_7_aime_Qwen3-32B_S2,2,32,4,3,1,0.0,0.5441527584950303,1410.0,8618.0,1106564695763968.0,7018993092096.0
1203,question_7_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.45131386083878944,1176.6666666666667,4799.333333333333,762466507793749.4,4833169277098.667
1204,question_7_aime_Qwen3-32B_S1,1,64,4,3,1,0.0,0.4865283907940629,556.0,2187.0,426026931428352.0,2690974273024.0
1205,question_7_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.0,0.0,0.0,9537829220545792.0,56041029344000.0
1206,question_7_aime_Qwen3-14B_S32,64,1,1,3,1,0.0,0.0,0.0,0.0,8058488534061824.0,49074496368298.664
1207,question_7_aime_Qwen3-14B_S16,64,1,1,3,1,0.0,0.0,0.0,0.0,8191447810453845.0,51120095198634.664
1208,question_7_aime_Qwen3-14B_S8,64,1,1,3,1,0.0,0.24295262811474164,904.3333333333334,2389.0,8668553426280704.0,52420061748138.664
1209,question_7_aime_Qwen3-14B_S4,64,1,1,3,1,0.0,0.17554258896603345,737.0,948.6666666666666,9828259223404032.0,61671353566464.0
1210,question_7_aime_Qwen3-14B_S2,64,1,1,3,1,0.0,0.0923907716230317,487.0,487.0,5552367670008491.0,34901982064042.668
1211,question_7_aime_Qwen3-14B_S1,64,1,1,3,1,0.0,0.21048720085993286,859.0,859.0,4927901301930752.0,31141824919466.668
1212,question_7_aime_Qwen3-14B_S32,32,2,1,3,1,0.0,0.7554268957094318,1676.0,35744.0,2499890563393536.0,15121170578176.0
1213,question_7_aime_Qwen3-14B_S16,32,2,1,3,1,0.0,0.6810072103378411,1530.6666666666667,19299.333333333332,2426437323466410.5,15043451113557.334
1214,question_7_aime_Qwen3-14B_S8,32,2,1,3,1,0.0,0.5468238579982233,1381.6666666666667,9849.333333333334,1879469630641664.0,11777416337664.0
1215,question_7_aime_Qwen3-14B_S4,32,2,1,3,1,0.0,0.4473057131864579,863.3333333333334,3830.3333333333335,669417958351616.0,4179360669354.6665
1216,question_7_aime_Qwen3-14B_S2,32,2,1,3,1,0.0,0.4800107922309185,1039.0,1855.0,482601309997056.0,3043473363797.3335
1217,question_7_aime_Qwen3-14B_S1,32,2,1,3,1,0.0,0.156744569596483,1162.0,1162.0,1110193475076096.0,7051939913728.0
1218,question_7_aime_Qwen3-14B_S16,16,4,2,3,1,0.0,0.6319460350037128,1613.0,30418.0,811712027249408.0,4806295581184.0
1219,question_7_aime_Qwen3-14B_S8,16,4,2,3,1,0.0,0.5392819676336768,1534.6666666666667,14979.0,659689675665834.6,4028516317440.0
1220,question_7_aime_Qwen3-14B_S4,16,4,2,3,1,0.0,0.4540184459771583,1221.3333333333333,8199.0,683554355564885.4,4268494945365.3335
1221,question_7_aime_Qwen3-14B_S2,16,4,2,3,1,0.0,0.298638501843683,969.3333333333334,3442.3333333333335,517461604564224.0,3261514978645.3335
1222,question_7_aime_Qwen3-14B_S1,16,4,2,3,1,0.0,0.3825560472222218,1353.6666666666667,2699.0,380859712811520.0,2410024952661.3335
1223,question_7_aime_Qwen3-14B_S8,8,8,2,3,1,0.0,0.7389836154063739,1041.0,21089.0,484962714717696.0,2997732214528.0
1224,question_7_aime_Qwen3-14B_S4,8,8,2,3,1,0.0,0.6956533774202969,1470.3333333333333,11473.666666666666,396928049652309.3,2480772807424.0
1225,question_7_aime_Qwen3-14B_S2,8,8,2,3,1,0.0,0.4670695558807201,1009.0,5991.0,390114283670442.7,2458784397909.3335
1226,question_7_aime_Qwen3-14B_S1,8,8,2,3,1,0.0,0.43274837911318387,2043.0,4126.333333333333,174155448786688.0,1097054918400.0
1227,question_7_aime_Qwen3-14B_S4,4,16,4,3,1,0.0,0.5724796767827386,758.0,13338.0,5489458969332224.0,34621073329152.0
1228,question_7_aime_Qwen3-14B_S2,4,16,4,3,1,0.0,0.5336818474826838,917.0,6518.333333333333,4671858615173291.0,29618701971797.332
1229,question_7_aime_Qwen3-14B_S1,4,16,4,3,1,0.0,0.5633465106219132,958.0,4006.0,3104285240325120.0,19743216405504.0
1230,question_7_aime_Qwen3-14B_S2,2,32,4,3,1,0.0,0.5773224806390969,1357.0,7353.0,434374415588608.0,2729474813440.0
1231,question_7_aime_Qwen3-14B_S1,2,32,4,3,1,0.0,0.5348863361343913,1015.6666666666666,3550.3333333333335,405636982716245.3,2567732171605.3335
1232,question_7_aime_Qwen3-14B_S1,1,64,4,3,1,0.0,0.05857176394186241,468.0,1872.0,365332833681408.0,2311204405248.0
1233,question_7_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.31923596053642617,686.0,1383.0,1.223622273043328e+16,53602359894272.0
1234,question_7_aime_Qwen3-8B_S32,64,1,1,3,1,0.0,0.45658466978378937,985.3333333333334,3339.0,1.3005562700637098e+16,63770084652458.664
1235,question_7_aime_Qwen3-8B_S16,64,1,1,3,1,0.0,0.48647687137338735,1269.3333333333333,4115.0,1.3851033396849578e+16,73048196502442.67
1236,question_7_aime_Qwen3-8B_S8,64,1,1,3,1,0.0,0.4399912263109358,988.6666666666666,1404.0,8668209945026475.0,49798956971690.664
1237,question_7_aime_Qwen3-8B_S4,64,1,1,3,1,0.0,0.3092447190297954,907.3333333333334,907.3333333333334,6790622506617003.0,40426995198634.664
1238,question_7_aime_Qwen3-8B_S2,64,1,1,3,1,0.0,0.2814465001526717,2155.3333333333335,3880.6666666666665,7824085875657557.0,47044858193408.0
1239,question_7_aime_Qwen3-8B_S1,64,1,1,3,1,0.0,0.30785210731588447,1423.0,1423.0,3822264469402026.5,23662157378816.0
1240,question_7_aime_Qwen3-8B_S32,32,2,1,3,1,0.0,0.5390639595439708,748.0,58665.0,735510605990144.0,4340012574464.0
1241,question_7_aime_Qwen3-8B_S16,32,2,1,3,1,0.0,0.5039688473793356,1527.6666666666667,30832.666666666668,448614345531221.3,2695845836117.3335
1242,question_7_aime_Qwen3-8B_S8,32,2,1,3,1,0.0,0.4791527502362846,1560.6666666666667,15493.333333333334,262561305602218.66,1602817830485.3333
1243,question_7_aime_Qwen3-8B_S4,32,2,1,3,1,0.0,0.46093879626500556,1358.6666666666667,6846.666666666667,294831357305770.7,1830479822933.3333
1244,question_7_aime_Qwen3-8B_S2,32,2,1,3,1,0.0,0.20852591319303274,1627.6666666666667,4479.666666666667,262341443152640.0,1655337478144.0
1245,question_7_aime_Qwen3-8B_S1,32,2,1,3,1,0.0,0.31486249133819616,1812.6666666666667,1812.6666666666667,230286595863381.34,1457709977258.6667
1246,question_7_aime_Qwen3-8B_S16,16,4,2,3,1,0.0,0.6562863621302992,1297.0,60359.0,636493680739584.0,3900216482304.0
1247,question_7_aime_Qwen3-8B_S8,16,4,2,3,1,0.0,0.5660608094765401,1539.0,29446.333333333332,487008860155904.0,3028389117866.6665
1248,question_7_aime_Qwen3-8B_S4,16,4,2,3,1,0.0,0.5331168981967763,1319.3333333333333,14772.0,456622013165824.0,2874389057536.0
1249,question_7_aime_Qwen3-8B_S2,16,4,2,3,1,0.0,0.3930183775486287,2052.3333333333335,7756.666666666667,235368964316928.0,1485451527424.0
1250,question_7_aime_Qwen3-8B_S1,16,4,2,3,1,0.0,0.3473536310576591,1625.3333333333333,3269.0,165810542513749.34,1047542611882.6666
1251,question_7_aime_Qwen3-8B_S8,8,8,2,3,1,0.0,0.5711468504044152,671.0,21635.0,305801756945664.0,1867723430144.0
1252,question_7_aime_Qwen3-8B_S4,8,8,2,3,1,0.0,0.568818092330518,1599.6666666666667,10848.0,265014226367232.0,1652830432000.0
1253,question_7_aime_Qwen3-8B_S2,8,8,2,3,1,0.0,0.568818092330518,1599.6666666666667,6623.0,261363433631402.66,1645256536917.3333
1254,question_7_aime_Qwen3-8B_S1,8,8,2,3,1,0.0,0.5531659438323204,1861.0,3719.3333333333335,211365195366058.66,1337341942613.3333
1255,question_7_aime_Qwen3-8B_S4,4,16,4,3,1,0.0,0.5043062546018803,1006.0,12316.0,252213827114752.0,1566259714816.0
1256,question_7_aime_Qwen3-8B_S2,4,16,4,3,1,0.0,0.397362018383868,672.6666666666666,5590.0,227651984184405.34,1431633399210.6667
1257,question_7_aime_Qwen3-8B_S1,4,16,4,3,1,0.0,0.2868766106675501,682.6666666666666,2773.6666666666665,225983654777600.0,1430337331968.0
1258,question_7_aime_Qwen3-8B_S2,2,32,4,3,1,0.0,0.4505729746789688,1521.0,9499.0,295413168140288.0,1859167496448.0
1259,question_7_aime_Qwen3-8B_S1,2,32,4,3,1,0.0,0.44557553729133414,1292.3333333333333,5195.666666666667,268124944882858.66,1698418423125.3333
1260,question_7_aime_Qwen3-8B_S1,1,64,4,3,1,0.0,0.5965729487427978,1166.0,4674.0,251781742703872.0,1594451847424.0
1261,question_7_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.36291988140327963,590.0,3796.0,5990895783674880.0,20637173394944.0
1262,question_7_aime_Qwen3-4B_S32,64,1,1,3,1,0.0,0.31117416888058913,592.3333333333334,2282.6666666666665,4133630694584320.0,17648458520064.0
1263,question_7_aime_Qwen3-4B_S16,64,1,1,3,1,0.0,0.3771004138827996,717.3333333333334,1859.6666666666667,3543116797130069.5,17201593218560.0
1264,question_7_aime_Qwen3-4B_S8,64,1,1,3,1,0.0,0.29175453863598333,659.3333333333334,938.3333333333334,2920979903441237.5,15862182251861.334
