序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
552,question_13_aime_Qwen3-32B_S2,2,1,1,3,1,0.0,0.10253960182324284,1524.6666666666667,1524.6666666666667,2.1045386487417856e+16,133036861538474.67
553,question_13_aime_Qwen3-32B_S1,1,1,1,3,1,0.3333333333333333,0.5545657757385815,2506.6666666666665,2506.6666666666665,2.617883983990579e+16,165321103810901.34
554,question_13_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.483178078778786,2306.0,8868.0,3.395084611326669e+16,194174587241984.0
555,question_13_aime_Qwen3-14B_S32,32,1,1,3,1,0.0,0.24833272178894894,1615.0,2956.0,2.149768383938526e+16,125082880424021.33
556,question_13_aime_Qwen3-14B_S16,16,1,1,3,1,0.0,0.1271610505930659,2264.3333333333335,3887.0,2.290533390221406e+16,138581396932437.33
557,question_13_aime_Qwen3-14B_S8,8,1,1,3,1,0.0,0.24833272178894894,1615.0,1615.0,1.3373160388370006e+16,82516762498389.33
558,question_13_aime_Qwen3-14B_S4,4,1,1,3,1,0.0,0.22035879755218624,2598.6666666666665,4519.666666666667,2.4158887652516096e+16,147990373292800.0
559,question_13_aime_Qwen3-14B_S2,2,1,1,3,1,0.0,0.4367750812212317,2028.3333333333333,2754.0,1.5199452825885098e+16,94173444085589.33
560,question_13_aime_Qwen3-14B_S1,1,1,1,3,1,0.0,0.2718624012567293,2115.6666666666665,2115.6666666666665,1.016087431511663e+16,63396601363200.0
561,question_13_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.6483283476073485,1778.0,6992.0,3.2717719880655616e+16,144118371659264.0
562,question_13_aime_Qwen3-8B_S32,32,1,1,3,1,0.0,0.6483283476073485,1778.0,4694.333333333333,2.4793376812973396e+16,124774072097024.0
563,question_13_aime_Qwen3-8B_S16,16,1,1,3,1,0.0,0.599727008489327,1817.3333333333333,3701.0,2.159786498673357e+16,119592177133226.67
564,question_13_aime_Qwen3-8B_S8,8,1,1,3,1,0.0,0.57079207894904,1862.6666666666667,3574.6666666666665,1.742608230690304e+16,101251152419840.0
565,question_13_aime_Qwen3-8B_S4,4,1,1,3,1,0.0,0.5776780795671052,2028.0,2586.6666666666665,1.1979390565819392e+16,71674364953685.33
566,question_13_aime_Qwen3-8B_S2,2,1,1,3,1,0.0,0.4224932945553698,2350.0,2350.0,1.2697375434239744e+16,76671383176704.0
567,question_13_aime_Qwen3-8B_S1,1,1,1,3,1,0.0,0.4357104552142788,2458.0,2458.0,6662858281093120.0,40906374309888.0
568,question_13_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.5014594714616489,859.0,859.0,1.017115879151872e+16,39198141258752.0
569,question_13_aime_Qwen3-4B_S32,32,1,1,3,1,0.0,0.5460400750849607,935.6666666666666,1288.3333333333333,7987157538994859.0,36473283133440.0
570,question_13_aime_Qwen3-4B_S16,16,1,1,3,1,0.0,0.673092836298876,1407.0,3429.3333333333335,8645262618567680.0,42966655359658.664
571,question_13_aime_Qwen3-4B_S8,8,1,1,3,1,0.0,0.5953377129385115,1544.0,3433.0,6494180131401728.0,35473492892842.664
572,question_13_aime_Qwen3-4B_S4,4,1,1,3,1,0.0,0.3222085933744348,1401.0,2694.0,4458111237951488.0,25595855556608.0
573,question_13_aime_Qwen3-4B_S2,2,1,1,3,1,0.0,0.5189017624883311,1737.0,2999.6666666666665,3661123834296832.0,21505239924053.332
574,question_13_aime_Qwen3-4B_S1,1,1,1,3,1,0.0,0.5127424488631277,2444.0,2444.0,3429938277594453.5,20260608463018.668
575,question_13_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.07790976803236108,259.0,1765.0,1466321463668992.0,5878881987328.0
576,question_13_aime_Qwen3-1.7B_S32,32,1,1,3,1,0.0,0.06445618163482297,251.66666666666666,624.0,964824129002496.0,4342478848512.0
577,question_13_aime_Qwen3-1.7B_S16,16,1,1,3,1,0.0,0.049431221947975924,243.0,495.3333333333333,709847925165568.0,3612307536469.3335
578,question_13_aime_Qwen3-1.7B_S8,8,1,1,3,1,0.0,0.07085361259838467,285.6666666666667,655.3333333333334,643576926006784.0,3532724632490.6665
579,question_13_aime_Qwen3-1.7B_S4,4,1,1,3,1,0.0,0.10153851287787981,390.6666666666667,390.6666666666667,600630979711317.4,3424632677461.3335
580,question_13_aime_Qwen3-1.7B_S2,2,1,1,3,1,0.0,0.06705772485107096,534.0,534.0,674914362073429.4,4013415963050.6665
581,question_13_aime_Qwen3-1.7B_S1,1,1,1,3,1,0.0,0.14509616540559542,810.0,810.0,575022144600661.4,3457886914645.3335
582,question_13_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.10847872626207677,475.0,4928.0,1178438714665472.0,3022510862336.0
583,question_13_aime_Qwen3-0.6B_S32,32,1,1,3,1,0.0,0.06834341649952903,252.33333333333334,2610.6666666666665,680893809060864.0,2143340937216.0
584,question_13_aime_Qwen3-0.6B_S16,16,1,1,3,1,0.0,0.07682351000157935,246.33333333333334,1406.6666666666667,413234057115136.0,1571528213162.6667
585,question_13_aime_Qwen3-0.6B_S8,8,1,1,3,1,0.0,0.08325500909657074,403.0,874.6666666666666,354525966202026.7,1589592302250.6667
586,question_13_aime_Qwen3-0.6B_S4,4,1,1,3,1,0.0,0.04380594137383693,372.3333333333333,782.0,281200161562282.66,1337468408149.3333
587,question_13_aime_Qwen3-0.6B_S2,2,1,1,3,1,0.0,0.04984798472285712,376.6666666666667,376.6666666666667,168806166415360.0,923036750506.6666
588,question_13_aime_Qwen3-0.6B_S1,1,1,1,3,1,0.0,0.1245667907592563,955.6666666666666,955.6666666666666,291971984553642.7,1577429540693.3333
589,question_14_aime_Qwen3-32B_S64,64,1,1,3,1,1.0,0.7906372703069026,1391.0,2040.6666666666667,3.429772144801024e+16,200276338532864.0
590,question_14_aime_Qwen3-32B_S32,32,1,1,3,1,0.0,0.5451543373061357,1132.6666666666667,2743.3333333333335,2.6401906261264384e+16,157236232265386.66
591,question_14_aime_Qwen3-32B_S16,16,1,1,3,1,0.0,0.3604918505058426,1318.3333333333333,2398.3333333333335,2.4807239151465984e+16,152371905064448.0
592,question_14_aime_Qwen3-32B_S8,8,1,1,3,1,0.0,0.5091137191164704,1288.3333333333333,1288.3333333333333,2.1943001893036884e+16,136632981441194.67
593,question_14_aime_Qwen3-32B_S4,4,1,1,3,1,0.6666666666666666,0.6725400778994572,1702.6666666666667,3380.3333333333335,2.7355145430025388e+16,171218991711744.0
594,question_14_aime_Qwen3-32B_S2,2,1,1,3,1,0.3333333333333333,0.5149595450351504,1649.6666666666667,1649.6666666666667,1.9850658494149972e+16,125682531458901.33
595,question_14_aime_Qwen3-32B_S1,1,1,1,3,1,0.3333333333333333,0.5559461713577901,1934.3333333333333,1934.3333333333333,2.1090590840917676e+16,128666233676800.0
596,question_14_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.24348728920578303,1067.0,2626.0,1.562857424746752e+16,92790704053248.0
597,question_14_aime_Qwen3-14B_S32,32,1,1,3,1,0.0,0.141849951716355,781.6666666666666,933.0,1.3632042658268502e+16,83784490256810.67
598,question_14_aime_Qwen3-14B_S16,16,1,1,3,1,0.0,0.18497624626698092,726.3333333333334,741.3333333333334,1.2555789237477888e+16,78216818052010.67
599,question_14_aime_Qwen3-14B_S8,8,1,1,3,1,0.3333333333333333,0.2511246775788565,1695.0,1974.0,1.2951609110720342e+16,80792735706794.67
600,question_14_aime_Qwen3-14B_S4,4,1,1,3,1,0.0,0.49320545599302285,2135.6666666666665,2135.6666666666665,1.3902270568546646e+16,86591213375402.67
601,question_14_aime_Qwen3-14B_S2,2,1,1,3,1,0.6666666666666666,0.6183396887354976,1534.6666666666667,1534.6666666666667,1.1439384057183232e+16,71642041711274.67
602,question_14_aime_Qwen3-14B_S1,1,1,1,3,1,1.0,0.6134945471402234,1982.0,1982.0,9396567264435798.0,59317033404842.664
603,question_14_aime_Qwen3-8B_S64,64,1,1,3,1,1.0,0.8483358448484632,1707.6666666666667,1707.6666666666667,2.345771600679987e+16,100554154677504.0
604,question_14_aime_Qwen3-8B_S32,32,1,1,3,1,1.0,0.8753125455233898,1471.6666666666667,2648.3333333333335,2.0101819393989548e+16,98512809502720.0
605,question_14_aime_Qwen3-8B_S16,16,1,1,3,1,1.0,0.8737849130039915,1630.6666666666667,2111.6666666666665,1.3404697076042838e+16,72056032471210.67
606,question_14_aime_Qwen3-8B_S8,8,1,1,3,1,1.0,0.8536091225015787,1580.3333333333333,2276.0,1.2343626137151658e+16,70863609746858.67
607,question_14_aime_Qwen3-8B_S4,4,1,1,3,1,1.0,0.858150392228735,1609.6666666666667,1609.6666666666667,1.0078816373068458e+16,60058006729216.0
608,question_14_aime_Qwen3-8B_S2,2,1,1,3,1,1.0,0.6123857410060062,1886.0,1886.0,9499003738163030.0,57504601372074.664
609,question_14_aime_Qwen3-8B_S1,1,1,1,3,1,0.3333333333333333,0.37012917117474703,2875.0,2875.0,7835824630346752.0,47892053770410.664
610,question_14_aime_Qwen3-4B_S64,64,1,1,3,1,1.0,0.6449628241644327,1302.6666666666667,3988.0,8867577234802688.0,34438770056704.0
611,question_14_aime_Qwen3-4B_S32,32,1,1,3,1,1.0,0.6449628241644327,1302.6666666666667,4374.0,6188214887578112.0,28512015983104.0
612,question_14_aime_Qwen3-4B_S16,16,1,1,3,1,1.0,0.6775441614530789,1366.0,1822.6666666666667,5301278661877931.0,27406315841024.0
613,question_14_aime_Qwen3-4B_S8,8,1,1,3,1,0.6666666666666666,0.7913493920678226,1577.0,1577.0,4865349851294208.0,26660823220906.668
614,question_14_aime_Qwen3-4B_S4,4,1,1,3,1,1.0,0.7532102935508008,1589.3333333333333,1589.3333333333333,4929504751501141.0,28549973092010.668
615,question_14_aime_Qwen3-4B_S2,2,1,1,3,1,0.3333333333333333,0.5209316600941934,2326.3333333333335,2326.3333333333335,4465771321097386.5,26629002591061.332
616,question_14_aime_Qwen3-4B_S1,1,1,1,3,1,0.0,0.20168247879227907,3084.6666666666665,3084.6666666666665,4361743758935210.5,25616440797354.668
617,question_14_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.028149341421597637,523.0,3147.0,1512662320090880.0,5782893803008.0
618,question_14_aime_Qwen3-1.7B_S32,32,1,1,3,1,0.0,0.026408824145169107,393.0,1787.3333333333333,1012935108545024.0,4566164132096.0
619,question_14_aime_Qwen3-1.7B_S16,16,1,1,3,1,0.0,0.02026478765227954,373.0,820.0,767868099774720.0,3927739966378.6665
620,question_14_aime_Qwen3-1.7B_S8,8,1,1,3,1,0.0,0.020015561394135073,465.6666666666667,1281.3333333333333,946412654141098.6,5327185912832.0
621,question_14_aime_Qwen3-1.7B_S4,4,1,1,3,1,0.0,0.01881871758812675,429.6666666666667,934.3333333333334,630236314922666.6,3685808722773.3335
622,question_14_aime_Qwen3-1.7B_S2,2,1,1,3,1,0.0,0.021892681855475868,455.0,455.0,555124726609152.0,3342175928746.6665
623,question_14_aime_Qwen3-1.7B_S1,1,1,1,3,1,0.0,0.015254527817759357,509.6666666666667,509.6666666666667,357943216121941.3,2169860039424.0
624,question_14_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.0226722951915483,178.0,436.0,514610063443456.0,1730177324544.0
625,question_14_aime_Qwen3-0.6B_S32,32,1,1,3,1,0.0,0.030332194475535156,210.33333333333334,521.6666666666666,394686668728149.3,1555096689152.0
626,question_14_aime_Qwen3-0.6B_S16,16,1,1,3,1,0.0,0.033908567839799196,337.0,1037.6666666666667,369228817747456.0,1472115711829.3333
627,question_14_aime_Qwen3-0.6B_S8,8,1,1,3,1,0.0,0.016275750851929647,313.3333333333333,715.6666666666666,317346023033344.0,1477858951168.0
628,question_14_aime_Qwen3-0.6B_S4,4,1,1,3,1,0.0,0.02504305541742997,281.6666666666667,499.0,218464221937152.0,1057518448298.6666
629,question_14_aime_Qwen3-0.6B_S2,2,1,1,3,1,0.0,0.02016582421138678,480.6666666666667,611.0,197858675286528.0,1073735663274.6666
630,question_14_aime_Qwen3-0.6B_S1,1,1,1,3,1,0.0,0.015610117669814355,433.3333333333333,433.3333333333333,133222518437717.33,737112006314.6666
631,question_15_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.7855830801003162,771.0,2843.0,2.591997716417331e+16,142329448740864.0
632,question_15_aime_Qwen3-32B_S32,32,1,1,3,1,0.0,0.5541599436519697,792.6666666666666,1326.6666666666667,2.118005030661683e+16,123159423941973.33
633,question_15_aime_Qwen3-32B_S16,16,1,1,3,1,0.0,0.7950851984570403,859.6666666666666,2267.0,2.333644861210931e+16,141146543502677.34
634,question_15_aime_Qwen3-32B_S8,8,1,1,3,1,0.0,0.8367351431450843,961.0,2801.3333333333335,2.3440781569273516e+16,144855836078421.34
635,question_15_aime_Qwen3-32B_S4,4,1,1,3,1,0.0,0.5962799704968887,860.6666666666666,860.6666666666666,1.7062925051994794e+16,107119146319360.0
636,question_15_aime_Qwen3-32B_S2,2,1,1,3,1,0.0,0.5069383816053081,1068.0,1882.0,1.6454564961496576e+16,103935589663402.67
637,question_15_aime_Qwen3-32B_S1,1,1,1,3,1,0.0,0.6503052853645458,1440.3333333333333,1440.3333333333333,1.5058941232920576e+16,95096643454293.33
638,question_15_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.5876034377327686,877.0,2256.0,1.2086065280039168e+16,71866396540416.0
639,question_15_aime_Qwen3-14B_S32,32,1,1,3,1,0.0,0.39173562515517907,584.6666666666666,916.6666666666666,7983162976516693.0,47596807639978.664
640,question_15_aime_Qwen3-14B_S16,16,1,1,3,1,0.0,0.2448612129398131,829.3333333333334,1006.6666666666666,8863968478358357.0,54564398742272.0
641,question_15_aime_Qwen3-14B_S8,8,1,1,3,1,0.0,0.39847905058686717,631.0,1550.3333333333333,9840925595390720.0,61492861833130.664
642,question_15_aime_Qwen3-14B_S4,4,1,1,3,1,0.0,0.3209422902796965,1069.6666666666667,2292.0,1.157391217606417e+16,72536856603221.33
643,question_15_aime_Qwen3-14B_S2,2,1,1,3,1,0.0,0.20046429289870513,801.0,801.0,7246029542925397.0,45370488546474.664
644,question_15_aime_Qwen3-14B_S1,1,1,1,3,1,0.0,0.8366304934953868,939.3333333333334,939.3333333333334,4526998851195392.0,28453534986325.332
645,question_15_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.7073431964285398,831.0,2700.0,1.2188198005562624e+16,58954287052544.0
646,question_15_aime_Qwen3-8B_S32,32,1,1,3,1,0.0,0.681962299946283,1092.0,2966.0,1.0310044967456e+16,54725003951360.0
647,question_15_aime_Qwen3-8B_S16,16,1,1,3,1,0.0,0.7898702179016857,948.6666666666666,2371.0,9112027002022826.0,52054959081045.336
648,question_15_aime_Qwen3-8B_S8,8,1,1,3,1,0.0,0.7979939972297311,1082.3333333333333,2940.0,7386263486939989.0,43501860091136.0
649,question_15_aime_Qwen3-8B_S4,4,1,1,3,1,0.0,0.5733721607515214,976.0,1310.0,5866941668814592.0,35659289189632.0
650,question_15_aime_Qwen3-8B_S2,2,1,1,3,1,0.0,0.4817025914098298,1045.0,1405.6666666666667,3982342767824810.5,24445236716714.668
651,question_15_aime_Qwen3-8B_S1,1,1,1,3,1,0.0,0.5586373817774781,1299.3333333333333,1299.3333333333333,3485528405683456.0,21606136393045.332
652,question_15_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.13436726095272464,265.0,716.0,2405546649574912.0,10630880423424.0
653,question_15_aime_Qwen3-4B_S32,32,1,1,3,1,0.0,0.060136610878763964,238.66666666666666,465.0,1877576800827221.2,9504543201109.334
654,question_15_aime_Qwen3-4B_S16,16,1,1,3,1,0.0,0.06174328866531015,237.0,237.0,1570381752688810.8,8809699414528.0
655,question_15_aime_Qwen3-4B_S8,8,1,1,3,1,0.0,0.25037364054247746,548.3333333333334,731.0,2165311913680725.2,12251981078528.0
656,question_15_aime_Qwen3-4B_S4,4,1,1,3,1,0.0,0.44067936888433934,795.3333333333334,1359.3333333333333,2039657974137344.0,12085720844288.0
657,question_15_aime_Qwen3-4B_S2,2,1,1,3,1,0.0,0.6044075586796535,568.0,855.3333333333334,1285631889072298.8,7802489535146.667
658,question_15_aime_Qwen3-4B_S1,1,1,1,3,1,0.0,0.130442895956709,1362.6666666666667,1362.6666666666667,1849560256125269.2,11232885427370.666
659,question_15_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.2640138638790448,124.0,3116.0,699853240507904.0,2922954795264.0
660,question_15_aime_Qwen3-1.7B_S32,32,1,1,3,1,0.0,0.25258050406883686,121.0,1416.6666666666667,519710694512725.3,2541204687018.6665
661,question_15_aime_Qwen3-1.7B_S16,16,1,1,3,1,0.0,0.1595286949315061,120.0,695.6666666666666,423235671151701.3,2303734058154.6665
662,question_15_aime_Qwen3-1.7B_S8,8,1,1,3,1,0.0,0.15498344376180567,113.0,521.6666666666666,278069930464853.34,1589123161770.6667
663,question_15_aime_Qwen3-1.7B_S4,4,1,1,3,1,0.0,0.17559725148535832,117.0,266.3333333333333,235243504419840.0,1420936118784.0
664,question_15_aime_Qwen3-1.7B_S2,2,1,1,3,1,0.0,0.13130652610555849,198.33333333333334,198.33333333333334,279600242377045.34,1688511714474.6667
665,question_15_aime_Qwen3-1.7B_S1,1,1,1,3,1,0.0,0.12055216879909857,467.0,467.0,320014689467050.7,1960761438122.6667
666,question_15_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.09879411116758428,114.0,114.0,506704723779072.0,1540607919616.0
667,question_15_aime_Qwen3-0.6B_S32,32,1,1,3,1,0.0,0.06586274077838952,76.0,221.33333333333334,349296447837184.0,1180259630933.3333
668,question_15_aime_Qwen3-0.6B_S16,16,1,1,3,1,0.0,0.21229961258813024,286.0,1645.6666666666667,370966529835520.0,1410525296640.0
669,question_15_aime_Qwen3-0.6B_S8,8,1,1,3,1,0.0,0.09364121477548619,218.66666666666666,436.6666666666667,225158468793002.66,1000648664064.0
670,question_15_aime_Qwen3-0.6B_S4,4,1,1,3,1,0.0,0.19866706276973078,322.6666666666667,772.0,222579665259349.34,1097573151402.6666
671,question_15_aime_Qwen3-0.6B_S2,2,1,1,3,1,0.0,0.12211901797413795,466.3333333333333,698.3333333333334,186993027992917.34,933731426816.0
672,question_15_aime_Qwen3-0.6B_S1,1,1,1,3,1,0.0,0.08756716988711645,357.6666666666667,357.6666666666667,108518454602240.0,604163221333.3334
673,question_16_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.7398696758077117,645.0,4121.0,2.984503577173811e+16,159303221444608.0
674,question_16_aime_Qwen3-32B_S32,32,1,1,3,1,0.0,0.6463410571633096,634.3333333333334,2209.6666666666665,2.4578477826616492e+16,141554843651413.34
675,question_16_aime_Qwen3-32B_S16,16,1,1,3,1,0.0,0.6565626888444914,1066.3333333333333,2839.6666666666665,2.7857933880039936e+16,167282983109632.0
676,question_16_aime_Qwen3-32B_S8,8,1,1,3,1,0.0,0.4373038420517663,1081.0,1303.3333333333333,2.5928450996182356e+16,159549724357290.66
677,question_16_aime_Qwen3-32B_S4,4,1,1,3,1,0.0,0.3791068902799502,1008.3333333333334,1500.6666666666667,1.8310982645137068e+16,114666046240085.33
678,question_16_aime_Qwen3-32B_S2,2,1,1,3,1,0.0,0.5692421275289266,684.3333333333334,684.3333333333334,1.1344104244054186e+16,71639902320128.0
679,question_16_aime_Qwen3-32B_S1,1,1,1,3,1,0.0,0.5469885402968772,632.6666666666666,632.6666666666666,6642326839754923.0,42088645662720.0
680,question_16_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.5768646604545116,1556.0,1556.0,1.6175703334735616e+16,99390272792576.0
681,question_16_aime_Qwen3-14B_S32,32,1,1,3,1,0.0,0.19228822015150385,518.6666666666666,518.6666666666666,8901991770533120.0,55114798590720.0
682,question_16_aime_Qwen3-14B_S16,16,1,1,3,1,0.0,0.45215406666006414,1251.3333333333333,1251.3333333333333,9760185106311510.0,58378757955584.0
683,question_16_aime_Qwen3-14B_S8,8,1,1,3,1,0.0,0.0,0.0,0.0,9551887743403862.0,60469563456000.0
684,question_16_aime_Qwen3-14B_S4,4,1,1,3,1,0.0,0.3877866243630825,1921.3333333333333,2541.3333333333335,1.7554438853174272e+16,107588441912576.0
685,question_16_aime_Qwen3-14B_S2,2,1,1,3,1,0.0,0.4376408240346672,1625.3333333333333,1625.3333333333333,9460425643734614.0,59077569749589.336
686,question_16_aime_Qwen3-14B_S1,1,1,1,3,1,0.0,0.18043007872581585,2947.6666666666665,2947.6666666666665,1.4215388329821952e+16,88141640739498.67
687,question_16_aime_Qwen3-8B_S64,64,1,1,3,1,1.0,0.6399270700973397,762.3333333333334,1248.6666666666667,1.226538906390528e+16,55380907849216.0
688,question_16_aime_Qwen3-8B_S32,32,1,1,3,1,1.0,0.562274960133798,706.0,1441.3333333333333,9830537345813078.0,50653905391445.336
689,question_16_aime_Qwen3-8B_S16,16,1,1,3,1,0.6666666666666666,0.4578295713235834,796.3333333333334,1709.3333333333333,8182777750299563.0,45583838911146.664
690,question_16_aime_Qwen3-8B_S8,8,1,1,3,1,0.3333333333333333,0.5844094221098679,666.3333333333334,1652.0,6102872107213141.0,35907969493674.664
691,question_16_aime_Qwen3-8B_S4,4,1,1,3,1,0.6666666666666666,0.4977900855666711,1044.0,1310.3333333333333,7433097512373419.0,44220837256960.0
692,question_16_aime_Qwen3-8B_S2,2,1,1,3,1,0.6666666666666666,0.28999164769822844,1796.6666666666667,1796.6666666666667,6253006895750997.0,38501099233280.0
693,question_16_aime_Qwen3-8B_S1,1,1,1,3,1,0.0,0.03112645462535048,3887.3333333333335,3887.3333333333335,1.1027243447218518e+16,65027358827264.0
694,question_16_aime_Qwen3-4B_S64,64,1,1,3,1,0.0,0.6429748662512805,502.0,1755.0,7050151593095168.0,27153329037824.0
695,question_16_aime_Qwen3-4B_S32,32,1,1,3,1,0.0,0.6300687317507667,532.0,1495.6666666666667,5271817204110677.0,23809583091200.0
696,question_16_aime_Qwen3-4B_S16,16,1,1,3,1,0.0,0.5021794839382666,638.0,1268.0,4134812144498005.5,21265273822208.0
697,question_16_aime_Qwen3-4B_S8,8,1,1,3,1,0.3333333333333333,0.535889938181308,892.3333333333334,1469.3333333333333,4176452427779584.0,22383331662506.668
698,question_16_aime_Qwen3-4B_S4,4,1,1,3,1,0.3333333333333333,0.5636461543148036,997.3333333333334,1255.0,2992686766895274.5,17318004495530.666
699,question_16_aime_Qwen3-4B_S2,2,1,1,3,1,0.0,0.5891822935372365,1653.0,1653.0,4499722007537322.5,26531265757354.668
700,question_16_aime_Qwen3-4B_S1,1,1,1,3,1,0.0,0.025875364788146588,3809.6666666666665,3809.6666666666665,5308241753813845.0,31598061972650.668
701,question_16_aime_Qwen3-1.7B_S64,64,1,1,3,1,0.0,0.271294574518536,76.0,3260.0,498276290344448.0,1974635507712.0
702,question_16_aime_Qwen3-1.7B_S32,32,1,1,3,1,0.0,0.271294574518536,76.0,1627.3333333333333,354269530093994.7,1655435135573.3333
703,question_16_aime_Qwen3-1.7B_S16,16,1,1,3,1,0.0,0.19874635125151388,72.33333333333333,814.0,268008042190336.0,1410084388010.6667
704,question_16_aime_Qwen3-1.7B_S8,8,1,1,3,1,0.0,0.23339747488893212,77.66666666666667,452.3333333333333,191270455307605.34,1085860944896.0
705,question_16_aime_Qwen3-1.7B_S4,4,1,1,3,1,0.0,0.10839224390481177,61.0,236.66666666666666,149213501271893.34,884623810560.0
706,question_16_aime_Qwen3-1.7B_S2,2,1,1,3,1,0.0,0.07285906086566706,89.0,89.0,169440899193514.66,1029166373461.3334
707,question_16_aime_Qwen3-1.7B_S1,1,1,1,3,1,0.0,0.09686012864391241,178.66666666666666,178.66666666666666,126794566803968.0,774499971840.0
708,question_16_aime_Qwen3-0.6B_S64,64,1,1,3,1,0.0,0.06123076633147225,228.0,1950.0,551877317311488.0,1449507395584.0
709,question_16_aime_Qwen3-0.6B_S32,32,1,1,3,1,0.0,0.10561914628179318,210.0,1294.0,349566969843712.0,1136036288000.0
710,question_16_aime_Qwen3-0.6B_S16,16,1,1,3,1,0.0,0.10561914628179318,210.0,863.0,252370574322688.0,1034622389930.6666
711,question_16_aime_Qwen3-0.6B_S8,8,1,1,3,1,0.0,0.04068093622369276,127.66666666666667,430.0,169515581586773.34,765995932842.6666
712,question_16_aime_Qwen3-0.6B_S4,4,1,1,3,1,0.0,0.12383480564080927,228.33333333333334,547.3333333333334,175637900289194.66,892054620160.0
713,question_16_aime_Qwen3-0.6B_S2,2,1,1,3,1,0.0,0.0575779472240787,232.0,273.3333333333333,112989537193472.0,618260047360.0
714,question_16_aime_Qwen3-0.6B_S1,1,1,1,3,1,0.0,0.12044323742039353,544.6666666666666,544.6666666666666,167377896445269.34,908802599253.3334
715,question_17_aime_Qwen3-32B_S64,64,1,1,3,1,0.0,0.3434206572489004,1109.0,3885.0,3.958581929466778e+16,224309781904384.0
716,question_17_aime_Qwen3-32B_S32,32,1,1,3,1,0.0,0.3040219006408215,1197.6666666666667,2634.3333333333335,2.921432911549747e+16,172637878080512.0
717,question_17_aime_Qwen3-32B_S16,16,1,1,3,1,0.0,0.22930483964329115,1339.3333333333333,1850.6666666666667,2.7433407838034604e+16,167402297165824.0
718,question_17_aime_Qwen3-32B_S8,8,1,1,3,1,0.3333333333333333,0.3602561848740195,1358.0,2457.6666666666665,3.2423560103278932e+16,200200707806208.0
719,question_17_aime_Qwen3-32B_S4,4,1,1,3,1,0.0,0.2542132756521173,1586.3333333333333,2172.6666666666665,2.796320741237709e+16,175129845667328.0
720,question_17_aime_Qwen3-32B_S2,2,1,1,3,1,0.0,0.2660012318030596,2033.0,2514.6666666666665,3.1699288180387156e+16,199536665080661.34
721,question_17_aime_Qwen3-32B_S1,1,1,1,3,1,0.0,0.26200310913534236,1666.3333333333333,1666.3333333333333,1.7408617092047018e+16,110125532452693.33
722,question_17_aime_Qwen3-14B_S64,64,1,1,3,1,0.0,0.6187440733707819,1277.0,3179.0,1.5120942686942208e+16,85997989565184.0
723,question_17_aime_Qwen3-14B_S32,32,1,1,3,1,0.0,0.10187871369414998,908.3333333333334,1328.6666666666667,1.1338291818661802e+16,66158252630186.664
724,question_17_aime_Qwen3-14B_S16,16,1,1,3,1,0.3333333333333333,0.4894331702055857,1464.0,2587.0,1.6458649510712746e+16,98425103107925.33
725,question_17_aime_Qwen3-14B_S8,8,1,1,3,1,0.6666666666666666,0.5273028230910026,1969.3333333333333,2708.3333333333335,1.7788063137437782e+16,107596032038997.33
726,question_17_aime_Qwen3-14B_S4,4,1,1,3,1,0.3333333333333333,0.17155776418989024,1879.3333333333333,1879.3333333333333,1.6724117901273174e+16,102448952560298.67
727,question_17_aime_Qwen3-14B_S2,2,1,1,3,1,0.0,0.3088261203942737,1940.0,1940.0,1.3809631082663766e+16,85985545567488.0
728,question_17_aime_Qwen3-14B_S1,1,1,1,3,1,0.0,0.162109197535136,1990.3333333333333,1990.3333333333333,9604195111539200.0,59803147445674.664
729,question_17_aime_Qwen3-8B_S64,64,1,1,3,1,0.0,0.2795401080881147,1003.0,2654.0,1.8120215182297856e+16,84540012366592.0
730,question_17_aime_Qwen3-8B_S32,32,1,1,3,1,0.0,0.27338343452639347,913.6666666666666,1464.0,1.4725538126573312e+16,76005345380522.67
731,question_17_aime_Qwen3-8B_S16,16,1,1,3,1,0.6666666666666666,0.3664520297706753,1830.0,5251.0,1.3684550591875072e+16,75686111587925.33
732,question_17_aime_Qwen3-8B_S8,8,1,1,3,1,1.0,0.39093457828744055,1775.0,4012.6666666666665,1.4096117735401386e+16,81901458152618.67
